Refactoring Type,Original,Updated,Location,Original Line,Updated Line,Description,Commit,Old Location,New Location,Old Method Line,New Method Line,Original Method Line,Extracted/Inlined Method Line,Extracted/Inlined Lines
Add Parameter,new_model,new_model,elfi/model/elfi_model.py,53.0,56.0,['The parameters [ name ] are added to the method new_model from the module elfi/model/elfi_model.py'],273fe4886f352a9ef63769a1e98e423bc7918278,,,,,,,
Add Parameter,__init__,__init__,elfi/store.py/OutputPool,22.0,34.0,['The parameters [ name prefix ] are added to the method __init__ from the module elfi/store.py in class OutputPool'],273fe4886f352a9ef63769a1e98e423bc7918278,,,,,,,
Change/Rename Parameter,_get_store_for,_get_store_for,elfi/store.py/OutputPool,161.0,195.0,['The parameters [ name ] of the method _get_store_for from the module elfi/store.py in class OutputPool are changed/renamed to [node]'],273fe4886f352a9ef63769a1e98e423bc7918278,,,,,,,
Change/Rename Parameter,_make_store_for,_make_store_for,elfi/store.py/OutputPool,166.0,201.0,['The parameters [ name ] of the method _make_store_for from the module elfi/store.py in class OutputPool are changed/renamed to [node]'],273fe4886f352a9ef63769a1e98e423bc7918278,,,,,,,
Change/Rename Parameter,get_batch,get_batch,elfi/store.py/OutputPool,77.0,112.0,['The parameters [ outputs ] of the method get_batch from the module elfi/store.py in class OutputPool are changed/renamed to [output_names]'],273fe4886f352a9ef63769a1e98e423bc7918278,,,,,,,
Change/Rename Parameter,get_store,get_store,elfi/store.py/OutputPool,123.0,158.0,['The parameters [ name ] of the method get_store from the module elfi/store.py in class OutputPool are changed/renamed to [node]'],273fe4886f352a9ef63769a1e98e423bc7918278,,,,,,,
Rename Method,context_set,has_context,elfi/store.py/OutputPool,55.0,82.0,['The method context_set from the module elfi/store.py in class OutputPool is renamed to has_context'],273fe4886f352a9ef63769a1e98e423bc7918278,,,,,,,
Change/Rename Parameter,has_store,has_store,elfi/store.py/OutputPool,120.0,155.0,['The parameters [ name ] of the method has_store from the module elfi/store.py in class OutputPool are changed/renamed to [node]'],273fe4886f352a9ef63769a1e98e423bc7918278,,,,,,,
Rename Method,outputs,output_names,elfi/store.py/OutputPool,197.0,78.0,['The method outputs from the module elfi/store.py in class OutputPool is renamed to output_names'],273fe4886f352a9ef63769a1e98e423bc7918278,,,,,,,
Change/Rename Parameter,remove_store,remove_store,elfi/store.py/OutputPool,145.0,180.0,['The parameters [ name ] of the method remove_store from the module elfi/store.py in class OutputPool are changed/renamed to [node]'],273fe4886f352a9ef63769a1e98e423bc7918278,,,,,,,
Rename Class,NpyPersistedArray,NpyArray,elfi/store.py,,, class NpyPersistedArray was renamed to class NpyArray ,273fe4886f352a9ef63769a1e98e423bc7918278,,,,,,,
Rename Class,BatchArrayStore,ArrayStore,elfi/store.py,,, class BatchArrayStore was renamed to class ArrayStore ,273fe4886f352a9ef63769a1e98e423bc7918278,,,,,,,
Rename Class,BatchStore,StoreBase,elfi/store.py,,, class BatchStore was renamed to class StoreBase ,273fe4886f352a9ef63769a1e98e423bc7918278,,,,,,,
Rename Method,__copy__,copy,elfi/model/elfi_model.py/ElfiModel,231.0,265.0,['The method __copy__ from the module elfi/model/elfi_model.py in class ElfiModel is renamed to copy'],281384e39b2fdb9b23c76f1c29b88e80426de942,,,,,,,
Rename Method,parent_names,get_parents,elfi/model/graphical_model.py/GraphicalModel,89.0,86.0,['The method parent_names from the module elfi/model/graphical_model.py in class GraphicalModel is renamed to get_parents'],281384e39b2fdb9b23c76f1c29b88e80426de942,,,,,,,
Push Down Method,get_state,get_state,,,, method get_state from the module elfi/model/graphical_model.py in class GraphicalModel was moved to class ElfiModel of module elfi/model/elfi_model.py ,281384e39b2fdb9b23c76f1c29b88e80426de942,elfi/model/graphical_model.py/GraphicalModel,elfi/model/elfi_model.py/ElfiModel,44.0,187.0,,,
Add Parameter,__init__,__init__,elfi/methods/posteriors.py/BolfiPosterior,87.0,87.0,['The parameters [ max_opt_iters ] are added to the method __init__ from the module elfi/methods/posteriors.py in class BolfiPosterior'],2aa16171bdb24cad2c06c01c471ad10585001231,,,,,,,
Remove Parameter,__init__,__init__,elfi/methods/posteriors.py/BOLFIREPosterior,265.0,261.0,['The parameters [ n_opt_inits max_opt_iters ] of the method __init__ from the module elfi/methods/posteriors.py in class BOLFIREPosterior is/are removed'],2d3eb32df9249243023958b02ef554eeed9555f6,,,,,,,
Rename Method,_negative_gradient_pdf,_negative_gradient_logpdf,elfi/methods/posteriors.py/BOLFIREPosterior,373.0,361.0,['The method _negative_gradient_pdf from the module elfi/methods/posteriors.py in class BOLFIREPosterior is renamed to _negative_gradient_logpdf'],2d3eb32df9249243023958b02ef554eeed9555f6,,,,,,,
Rename Method,_negative_pdf,_negative_logpdf,elfi/methods/posteriors.py/BOLFIREPosterior,341.0,328.0,['The method _negative_pdf from the module elfi/methods/posteriors.py in class BOLFIREPosterior is renamed to _negative_logpdf'],2d3eb32df9249243023958b02ef554eeed9555f6,,,,,,,
Remove Parameter,__init__,__init__,elfi/methods/methods.py/BayesianOptimization,731.0,731.0,['The parameters [ n_acq ] of the method __init__ from the module elfi/methods/methods.py in class BayesianOptimization is/are removed'],2e3ebdfd4f1fade93d4feef76b71ee1134fa1ee7,,,,,,,
Rename Method,_neg_unnormalized_loglikelihood_density,_neg_unnormalized_loglikelihood,elfi/methods/posteriors.py/BolfiPosterior,121.0,157.0,['The method _neg_unnormalized_loglikelihood_density from the module elfi/methods/posteriors.py in class BolfiPosterior is renamed to _neg_unnormalized_loglikelihood'],2e3ebdfd4f1fade93d4feef76b71ee1134fa1ee7,,,,,,,
Rename Method,_neg_unnormalized_logposterior_density,_neg_unnormalized_logposterior,elfi/methods/posteriors.py/BolfiPosterior,124.0,160.0,['The method _neg_unnormalized_logposterior_density from the module elfi/methods/posteriors.py in class BolfiPosterior is renamed to _neg_unnormalized_logposterior'],2e3ebdfd4f1fade93d4feef76b71ee1134fa1ee7,,,,,,,
Rename Method,_unnormalized_likelihood_density,_unnormalized_likelihood,elfi/methods/posteriors.py/BolfiPosterior,118.0,154.0,['The method _unnormalized_likelihood_density from the module elfi/methods/posteriors.py in class BolfiPosterior is renamed to _unnormalized_likelihood'],2e3ebdfd4f1fade93d4feef76b71ee1134fa1ee7,,,,,,,
Rename Method,_unnormalized_loglikelihood_density,_unnormalized_loglikelihood,elfi/methods/posteriors.py/BolfiPosterior,112.0,131.0,['The method _unnormalized_loglikelihood_density from the module elfi/methods/posteriors.py in class BolfiPosterior is renamed to _unnormalized_loglikelihood'],2e3ebdfd4f1fade93d4feef76b71ee1134fa1ee7,,,,,,,
Remove Parameter,plot,plot,elfi/methods/posteriors.py/BolfiPosterior,140.0,190.0,['The parameters [ norm ] of the method plot from the module elfi/methods/posteriors.py in class BolfiPosterior is/are removed'],2e3ebdfd4f1fade93d4feef76b71ee1134fa1ee7,,,,,,,
Rename Class,Result_SMC,ResultSMC,elfi/results/result.py,,, class Result_SMC was renamed to class ResultSMC ,2e3ebdfd4f1fade93d4feef76b71ee1134fa1ee7,,,,,,,
Rename Class,Result_BOLFI,ResultBOLFI,elfi/results/result.py,,, class Result_BOLFI was renamed to class ResultBOLFI ,2e3ebdfd4f1fade93d4feef76b71ee1134fa1ee7,,,,,,,
Change/Rename Parameter,check_inference_with_informative_data,check_inference_with_informative_data,tests/functional/test_inference.py,29.0,29.0,['The parameters [ res ] of the method check_inference_with_informative_data from the module tests/functional/test_inference.py are changed/renamed to [outputs]'],2e3ebdfd4f1fade93d4feef76b71ee1134fa1ee7,,,,,,,
Rename Method,test_result_obj,test_Result,tests/unit/test_results.py,9.0,9.0,['The method test_result_obj from the module tests/unit/test_results.py is renamed to test_Result'],2e3ebdfd4f1fade93d4feef76b71ee1134fa1ee7,,,,,,,
Rename Method,npr_op,spr_op,abcpy/distributions.py,9.0,9.0,['The method npr_op from the module abcpy/distributions.py is renamed to spr_op'],2e7eda072243f9df43fa123709d2323859625804,,,,,,,
Rename Class,ScipyRV_cont,ScipyRV,abcpy/distributions.py,,, class ScipyRV_cont was renamed to class ScipyRV ,2e7eda072243f9df43fa123709d2323859625804,,,,,,,
Remove Parameter,get_model,get_model,elfi/examples/stochastic_volatility_model.py,100.0,95.0,['The parameters [ parallelise num_processes ] of the method get_model from the module elfi/examples/stochastic_volatility_model.py is/are removed'],2f7612b2f9f62b9e7432f2cec58d92c83d360a70,,,,,,,
Remove Parameter,get_model,get_model,elfi/examples/toad.py,203.0,203.0,['The parameters [ parallelise num_processes ] of the method get_model from the module elfi/examples/toad.py is/are removed'],2f7612b2f9f62b9e7432f2cec58d92c83d360a70,,,,,,,
Add Parameter,gaussian_syn_likelihood,gaussian_syn_likelihood,elfi/methods/bsl/pdf_methods.py,21.0,77.0,['The parameters [ ssx ssy shrinkage penalty whitening standardise ] are added to the method gaussian_syn_likelihood from the module elfi/methods/bsl/pdf_methods.py'],2f7612b2f9f62b9e7432f2cec58d92c83d360a70,,,,,,,
Add Parameter,gaussian_syn_likelihood_ghurye_olkin,gaussian_syn_likelihood_ghurye_olkin,elfi/methods/bsl/pdf_methods.py,85.0,140.0,['The parameters [ ssx ssy ] are added to the method gaussian_syn_likelihood_ghurye_olkin from the module elfi/methods/bsl/pdf_methods.py'],2f7612b2f9f62b9e7432f2cec58d92c83d360a70,,,,,,,
Add Parameter,semi_param_kernel_estimate,semi_param_kernel_estimate,elfi/methods/bsl/pdf_methods.py,126.0,181.0,['The parameters [ ssx ssy shrinkage penalty whitening ] are added to the method semi_param_kernel_estimate from the module elfi/methods/bsl/pdf_methods.py'],2f7612b2f9f62b9e7432f2cec58d92c83d360a70,,,,,,,
Remove Parameter,slice_gamma_mean,slice_gamma_mean,elfi/methods/bsl/slice_gamma_mean.py,35.0,35.0,['The parameters [ std ] of the method slice_gamma_mean from the module elfi/methods/bsl/slice_gamma_mean.py is/are removed'],2f7612b2f9f62b9e7432f2cec58d92c83d360a70,,,,,,,
Remove Parameter,slice_gamma_variance,slice_gamma_variance,elfi/methods/bsl/slice_gamma_variance.py,31.0,31.0,['The parameters [ ssx std ] of the method slice_gamma_variance from the module elfi/methods/bsl/slice_gamma_variance.py is/are removed'],2f7612b2f9f62b9e7432f2cec58d92c83d360a70,,,,,,,
Remove Parameter,_para_logit_back_transform,_para_logit_back_transform,elfi/methods/inference/bsl.py/BSL,438.0,364.0,['The parameters [ thetaTilde ] of the method _para_logit_back_transform from the module elfi/methods/inference/bsl.py in class BSL is/are removed'],2f7612b2f9f62b9e7432f2cec58d92c83d360a70,,,,,,,
Remove Parameter,_para_logit_transform,_para_logit_transform,elfi/methods/inference/bsl.py/BSL,399.0,324.0,['The parameters [ self ] of the method _para_logit_transform from the module elfi/methods/inference/bsl.py in class BSL is/are removed'],2f7612b2f9f62b9e7432f2cec58d92c83d360a70,,,,,,,
Remove Parameter,plot_summaries,plot_summaries,elfi/visualization/visualization.py,423.0,423.0,['The parameters [ summary_names ] of the method plot_summaries from the module elfi/visualization/visualization.py is/are removed'],2f7612b2f9f62b9e7432f2cec58d92c83d360a70,,,,,,,
Rename Method,test_semiBsl,test_ubsl,tests/functional/test_inference.py,882.0,884.0,['The method test_semiBsl from the module tests/functional/test_inference.py is renamed to test_ubsl'],2f7612b2f9f62b9e7432f2cec58d92c83d360a70,,,,,,,
Rename Method,beta,_beta,elfi/methods/bo/acquisition.py/LCBSC,118.0,146.0,['The method beta from the module elfi/methods/bo/acquisition.py in class LCBSC is renamed to _beta'],32ce8f6eb04b24108d7ade71bcf8450301f7d998,,,,,,,
Add Parameter,stochastic_optimization,stochastic_optimization,elfi/methods/bo/utils.py,56.0,57.0,['The parameters [ seed ] are added to the method stochastic_optimization from the module elfi/methods/bo/utils.py'],32ce8f6eb04b24108d7ade71bcf8450301f7d998,,,,,,,
Add Parameter,__init__,__init__,elfi/methods/methods.py/BayesianOptimization,738.0,741.0,['The parameters [ acq_noise_cov ] are added to the method __init__ from the module elfi/methods/methods.py in class BayesianOptimization'],32ce8f6eb04b24108d7ade71bcf8450301f7d998,,,,,,,
Change/Rename Parameter,__init__,__init__,abcpy/methods.py/ABCMethod,8.0,8.0,['The parameters [ N ] of the method __init__ from the module abcpy/methods.py in class ABCMethod are changed/renamed to [n_samples]'],3383f375c9e96bb19e28140f39315295287165d6,,,,,,,
Rename Method,__apply_threshold,_apply_threshold,abcpy/methods.py/Rejection,78.0,78.0,['The method __apply_threshold from the module abcpy/methods.py in class Rejection is renamed to _apply_threshold'],3383f375c9e96bb19e28140f39315295287165d6,,,,,,,
Add Parameter,generate,generate,elfi/model/elfi_model.py/ElfiModel,263.0,263.0,['The parameters [ seed ] are added to the method generate from the module elfi/model/elfi_model.py in class ElfiModel'],33a7a88e7c99b9222f05564e715915f58dcdab19,,,,,,,
Rename Method,__str__,__repr__,elfi/model/elfi_model.py/ScipyLikeRV,322.0,322.0,['The method __str__ from the module elfi/model/elfi_model.py in class ScipyLikeRV is renamed to __repr__'],35671f92c206628a9f3633b995ce21c254806a2e,,,,,,,
Add Parameter,client,client,elfi/env.py,36.0,36.0,['The parameters [ n_workers threads_per_worker ] are added to the method client from the module elfi/env.py'],365d5e0ab29d60c3ddc6f4f4b4eebfecb5542c0b,,,,,,,
Change/Rename Parameter,MA2,MA2,examples/ma2.py,10.0,11.0,['The parameters [ latents ] of the method MA2 from the module examples/ma2.py are changed/renamed to [w]'],39019d76cc69b91cc53a8cf47c00a0002ef81ce4,,,,,,,
Rename Method,inference_task,get_model,examples/ma2.py,37.0,36.0,['The method inference_task from the module examples/ma2.py is renamed to get_model'],39019d76cc69b91cc53a8cf47c00a0002ef81ce4,,,,,,,
Add Parameter,add_parent,add_parent,elfi/v2/network.py/Network,31.0,35.0,['The parameters [ param ] are added to the method add_parent from the module elfi/v2/network.py in class Network'],3a0e50cab6a6dd474e90eb99e501b8d1233faa1f,,,,,,,
Rename Method,get_pointer,get_reference,elfi/v2/network.py/Network,70.0,74.0,['The method get_pointer from the module elfi/v2/network.py in class Network is renamed to get_reference'],3a0e50cab6a6dd474e90eb99e501b8d1233faa1f,,,,,,,
Rename Class,NodePointer,NodeReference,elfi/v2/network.py,,, class NodePointer was renamed to class NodeReference ,3a0e50cab6a6dd474e90eb99e501b8d1233faa1f,,,,,,,
Add Parameter,metropolis,metropolis,elfi/methods/mcmc.py,377.0,377.0,['The parameters [ warmup ] are added to the method metropolis from the module elfi/methods/mcmc.py'],3a75407ea0bbe1b751e919c277d710c689f1cae1,,,,,,,
Rename Method,get,get_client,elfi/client.py,20.0,20.0,['The method get from the module elfi/client.py is renamed to get_client'],3b5483f6390f11a8a4e86902b635c0cd8be52883,,,,,,,
Rename Method,reset_default,set_client,elfi/client.py,29.0,29.0,['The method reset_default from the module elfi/client.py is renamed to set_client'],3b5483f6390f11a8a4e86902b635c0cd8be52883,,,,,,,
Remove Parameter,gaussian_copula_density,gaussian_copula_density,elfi/methods/bsl/gaussian_copula_density.py,37.0,12.0,['The parameters [ penalty ] of the method gaussian_copula_density from the module elfi/methods/bsl/gaussian_copula_density.py is/are removed'],3ba9f7fd19dd8912be6f251241e56069f3e55ed1,,,,,,,
Remove Parameter,gaussian_rank_corr,gaussian_rank_corr,elfi/methods/bsl/gaussian_rank_corr.py,9.0,30.0,['The parameters [ vec ] of the method gaussian_rank_corr from the module elfi/methods/bsl/gaussian_rank_corr.py is/are removed'],3ba9f7fd19dd8912be6f251241e56069f3e55ed1,,,,,,,
Move Method,p2P,p2P,,,, method p2P from the module elfi/methods/bsl/gaussian_copula_density.py was moved to module elfi/methods/bsl/gaussian_rank_corr.py ,3ba9f7fd19dd8912be6f251241e56069f3e55ed1,elfi/methods/bsl/gaussian_copula_density.py,elfi/methods/bsl/gaussian_rank_corr.py,14.0,7.0,,,
Add Parameter,check_inference_with_informative_data,check_inference_with_informative_data,tests/functional/test_inference.py,23.0,23.0,['The parameters [ error_bound ] are added to the method check_inference_with_informative_data from the module tests/functional/test_inference.py'],3bdca3f76f5105b0af7338b66ac34f29f2288811,,,,,,,
Add Parameter,test_consistency_with_a_seed,test_consistency_with_a_seed,tests/unit/test_randomness.py,35.0,37.0,['The parameters [ client ] are added to the method test_consistency_with_a_seed from the module tests/unit/test_randomness.py'],3bdca3f76f5105b0af7338b66ac34f29f2288811,,,,,,,
Add Parameter,test_different_states_for_different_batches,test_different_states_for_different_batches,tests/unit/test_randomness.py,46.0,48.0,['The parameters [ client ] are added to the method test_different_states_for_different_batches from the module tests/unit/test_randomness.py'],3bdca3f76f5105b0af7338b66ac34f29f2288811,,,,,,,
Add Parameter,add_parent,add_parent,elfi/core.py/Node,34.0,36.0,['The parameters [ index_child ] are added to the method add_parent from the module elfi/core.py in class Node'],3e89707df6fc160d540827ad775ac0d03f272fb7,,,,,,,
Rename Class,Mock_model,MockModel,tests/unit/test_methods.py,,, class Mock_model was renamed to class MockModel ,3f5523280aa45c86c5dd17d97606bd6033056ed3,,,,,,,
Add Parameter,__init__,__init__,elfi/core.py/DelayedOutputCache,46.0,47.0,['The parameters [ node_version ] are added to the method __init__ from the module elfi/core.py in class DelayedOutputCache'],417260f7b65c8343b2cbb2c4b776ec92b3cd2124,,,,,,,
Add Parameter,reset,reset,elfi/core.py/DelayedOutputCache,99.0,101.0,['The parameters [ node_version ] are added to the method reset from the module elfi/core.py in class DelayedOutputCache'],417260f7b65c8343b2cbb2c4b776ec92b3cd2124,,,,,,,
Add Parameter,read_data,read_data,elfi/store.py/ElfiStore,53.0,53.0,['The parameters [ node_version ] are added to the method read_data from the module elfi/store.py in class ElfiStore'],417260f7b65c8343b2cbb2c4b776ec92b3cd2124,,,,,,,
Add Parameter,read_data,read_data,elfi/store.py/LocalElfiStore,128.0,130.0,['The parameters [ version ] are added to the method read_data from the module elfi/store.py in class LocalElfiStore'],417260f7b65c8343b2cbb2c4b776ec92b3cd2124,,,,,,,
Add Parameter,reset,reset,elfi/store.py/LocalElfiStore,133.0,135.0,['The parameters [ node_version ] are added to the method reset from the module elfi/store.py in class LocalElfiStore'],417260f7b65c8343b2cbb2c4b776ec92b3cd2124,,,,,,,
Add Parameter,read_data,read_data,elfi/store.py/MemoryStore,202.0,174.0,['The parameters [ node_version ] are added to the method read_data from the module elfi/store.py in class MemoryStore'],417260f7b65c8343b2cbb2c4b776ec92b3cd2124,,,,,,,
Add Parameter,reset,reset,elfi/store.py/MemoryStore,210.0,182.0,['The parameters [ node_version ] are added to the method reset from the module elfi/store.py in class MemoryStore'],417260f7b65c8343b2cbb2c4b776ec92b3cd2124,,,,,,,
Add Parameter,make_key,make_key,elfi/utils.py,10.0,10.0,['The parameters [ version ] are added to the method make_key from the module elfi/utils.py'],417260f7b65c8343b2cbb2c4b776ec92b3cd2124,,,,,,,
Change/Rename Parameter,__init__,__init__,elfi/methods/bo/acquisition.py/AcquisitionBase,36.0,36.0,['The parameters [ priors ] of the method __init__ from the module elfi/methods/bo/acquisition.py in class AcquisitionBase are changed/renamed to [prior]'],418831c50506840b10bce58960b1ffd75080381e,,,,,,,
Change/Rename Parameter,minimize,minimize,elfi/methods/bo/utils.py,64.0,14.0,['The parameters [ priors n_inits ] of the method minimize from the module elfi/methods/bo/utils.py are changed/renamed to [prior n_start_points]'],418831c50506840b10bce58960b1ffd75080381e,,,,,,,
Rename Method,_prepare_new_batch,prepare_new_batch,elfi/methods/methods.py/InferenceMethod,236.0,234.0,['The method _prepare_new_batch from the module elfi/methods/methods.py in class InferenceMethod is renamed to prepare_new_batch'],418831c50506840b10bce58960b1ffd75080381e,,,,,,,
Rename Method,_update,update,elfi/methods/methods.py/InferenceMethod,219.0,217.0,['The method _update from the module elfi/methods/methods.py in class InferenceMethod is renamed to update'],418831c50506840b10bce58960b1ffd75080381e,,,,,,,
Rename Method,_update,update,elfi/methods/methods.py/Rejection,488.0,510.0,['The method _update from the module elfi/methods/methods.py in class Rejection is renamed to update'],418831c50506840b10bce58960b1ffd75080381e,,,,,,,
Rename Method,_prepare_new_batch,prepare_new_batch,elfi/methods/methods.py/SMC,650.0,679.0,['The method _prepare_new_batch from the module elfi/methods/methods.py in class SMC is renamed to prepare_new_batch'],418831c50506840b10bce58960b1ffd75080381e,,,,,,,
Rename Method,_update,update,elfi/methods/methods.py/SMC,637.0,666.0,['The method _update from the module elfi/methods/methods.py in class SMC is renamed to update'],418831c50506840b10bce58960b1ffd75080381e,,,,,,,
Rename Method,_prepare_new_batch,prepare_new_batch,elfi/methods/methods.py/BayesianOptimization,846.0,861.0,['The method _prepare_new_batch from the module elfi/methods/methods.py in class BayesianOptimization is renamed to prepare_new_batch'],418831c50506840b10bce58960b1ffd75080381e,,,,,,,
Rename Method,_update,update,elfi/methods/methods.py/BayesianOptimization,829.0,844.0,['The method _update from the module elfi/methods/methods.py in class BayesianOptimization is renamed to update'],418831c50506840b10bce58960b1ffd75080381e,,,,,,,
Change/Rename Parameter,__init__,__init__,elfi/methods/posteriors.py/BolfiPosterior,49.0,47.0,['The parameters [ priors ] of the method __init__ from the module elfi/methods/posteriors.py in class BolfiPosterior are changed/renamed to [prior]'],418831c50506840b10bce58960b1ffd75080381e,,,,,,,
Add Parameter,test_BOLFI_short,test_BOLFI_short,tests/unit/test_methods.py,30.0,29.0,['The parameters [ distribution_test ] are added to the method test_BOLFI_short from the module tests/unit/test_methods.py'],418831c50506840b10bce58960b1ffd75080381e,,,,,,,
Add Parameter,test_pdf,test_pdf,tests/unit/test_utils.py/TestGMDistribution,54.0,45.0,['The parameters [ distribution_test ] are added to the method test_pdf from the module tests/unit/test_utils.py in class TestGMDistribution'],418831c50506840b10bce58960b1ffd75080381e,,,,,,,
Move Method,to_slice,to_slice,,,, method to_slice from the module elfi/core.py was moved to module elfi/utils.py ,43a9610cfc80c06d9edc232bc39cf623badc1022,elfi/core.py,elfi/utils.py,148.0,15.0,,,
Change/Rename Parameter,MA2,MA2,examples/ma2.py,8.0,10.0,['The parameters [ n_sim prng ] of the method MA2 from the module examples/ma2.py are changed/renamed to [batch_size random_state]'],48e5e8bd3fce07f81364c3d7acc57855ff88fb62,,,,,,,
Rename Method,distance,discrepancy,examples/ma2.py,31.0,32.0,['The method distance from the module examples/ma2.py is renamed to discrepancy'],48e5e8bd3fce07f81364c3d7acc57855ff88fb62,,,,,,,
Rename Class,LCBAcquisition,LCB,elfi/bo/acquisition.py,,, class LCBAcquisition was renamed to class LCB ,4d992d7b6fda9e90db3ff5dc2b478214f61f373b,,,,,,,
Rename Class,AcquisitionBase,Acquisition,elfi/bo/acquisition.py,,, class AcquisitionBase was renamed to class Acquisition ,4d992d7b6fda9e90db3ff5dc2b478214f61f373b,,,,,,,
Rename Class,GPyModel,GPyRegression,elfi/bo/gpy_model.py,,, class GPyModel was renamed to class GPyRegression ,4d992d7b6fda9e90db3ff5dc2b478214f61f373b,,,,,,,
Extract Method,__init__,_prepare_operation,elfi/core.py/Operation,,, The method _prepare_operation from the module elfi/core.py in class Operation is extracted from method __init__ from the module elfi/core.py in class Operation ,4e0108fdd7cb453aaee7e16ec56c50afe38abe2c,,,,,"(260,460)",465.0,[284.0]
Rename Class,Threshold,Transform,elfi/core.py,,, class Threshold was renamed to class Transform ,4e0108fdd7cb453aaee7e16ec56c50afe38abe2c,,,,,,,
Change/Rename Parameter,MA2,MA2,elfi/examples/ma2.py,10.0,10.0,['The parameters [ n_sim prng ] of the method MA2 from the module elfi/examples/ma2.py are changed/renamed to [batch_size random_state]'],4e1f5e1530499eec83ed88a7223d46d03efc73b8,,,,,,,
Rename Class,Test_vectorization,TestVectorization,tests/unit/test_core.py,,, class Test_vectorization was renamed to class TestVectorization ,4e1f5e1530499eec83ed88a7223d46d03efc73b8,,,,,,,
Add Parameter,read_data,read_data,elfi/core.py/ElfiStore,320.0,320.0,['The parameters [ node_name ] are added to the method read_data from the module elfi/core.py in class ElfiStore'],4e9080b548302ad294fed265d77f44899dbc3ea7,,,,,,,
Add Parameter,__init__,__init__,elfi/core.py/DelayedOutputCache,451.0,484.0,['The parameters [ node_name ] are added to the method __init__ from the module elfi/core.py in class DelayedOutputCache'],4e9080b548302ad294fed265d77f44899dbc3ea7,,,,,,,
Rename Class,LocalDataStoreInterface,LocalElfiStore,elfi/core.py,,, class LocalDataStoreInterface was renamed to class LocalElfiStore ,4e9080b548302ad294fed265d77f44899dbc3ea7,,,,,,,
Rename Method,_reset_op,_reset,elfi/storage.py/UnQLiteStore,88.0,94.0,['The method _reset_op from the module elfi/storage.py in class UnQLiteStore is renamed to _reset'],4e9080b548302ad294fed265d77f44899dbc3ea7,,,,,,,
Rename Class,OutputSourceLoader,OutputSupplyLoader,elfi/loader.py,,, class OutputSourceLoader was renamed to class OutputSupplyLoader ,4e987f9e86baba09180a2a6b7bde3b709dc478c0,,,,,,,
Change/Rename Parameter,__init__,__init__,elfi/model/elfi_model.py/ComputationContext,37.0,37.0,['The parameters [ override_outputs ] of the method __init__ from the module elfi/model/elfi_model.py in class ComputationContext are changed/renamed to [output_supply]'],4e987f9e86baba09180a2a6b7bde3b709dc478c0,,,,,,,
Add Parameter,_get_params,_get_params,elfi/distributions.py/ScipyRV,72.0,95.0,['The parameters [ arg_params n ] are added to the method _get_params from the module elfi/distributions.py in class ScipyRV'],4f2c50f521cb052489fceff239dd19772e57eeff,,,,,,,
Rename Method,summary_sample_means,sample_means_summary,elfi/methods/results.py/Sample,143.0,143.0,['The method summary_sample_means from the module elfi/methods/results.py in class Sample is renamed to sample_means_summary'],4f72585d5c98abe971f0bf8d7704c17388d00584,,,,,,,
Rename Class,SMC_Distribution,_SMC_Distribution,elfi/smc_abc.py,,, class SMC_Distribution was renamed to class _SMC_Distribution ,4f8303192c4652261dc72707ad8c56d1a100cd87,,,,,,,
Rename Class,BatchMetaCompiler,AdditionalNodesCompiler,elfi/compiler.py,,, class BatchMetaCompiler was renamed to class AdditionalNodesCompiler ,5052e764834341ef36c8b3ed597ead16ea0e7080,,,,,,,
Change/Rename Parameter,load,load,elfi/loader.py/ObservedLoader,31.0,33.0,['The parameters [ output_net ] of the method load from the module elfi/loader.py in class ObservedLoader are changed/renamed to [compiled_net]'],5052e764834341ef36c8b3ed597ead16ea0e7080,,,,,,,
Change/Rename Parameter,load,load,elfi/loader.py/PoolLoader,60.0,65.0,['The parameters [ output_net ] of the method load from the module elfi/loader.py in class PoolLoader are changed/renamed to [compiled_net]'],5052e764834341ef36c8b3ed597ead16ea0e7080,,,,,,,
Change/Rename Parameter,load,load,elfi/loader.py/RandomStateLoader,92.0,97.0,['The parameters [ output_net ] of the method load from the module elfi/loader.py in class RandomStateLoader are changed/renamed to [compiled_net]'],5052e764834341ef36c8b3ed597ead16ea0e7080,,,,,,,
Rename Class,BatchMetaLoader,AdditionalNodesLoader,elfi/loader.py,,, class BatchMetaLoader was renamed to class AdditionalNodesLoader ,5052e764834341ef36c8b3ed597ead16ea0e7080,,,,,,,
Remove Parameter,prepare_seed,prepare_seed,elfi/model/tools.py,204.0,172.0,['The parameters [ args kwargs ] of the method prepare_seed from the module elfi/model/tools.py is/are removed'],5052e764834341ef36c8b3ed597ead16ea0e7080,,,,,,,
Rename Method,test_batch_index_param,test_meta_param,tests/functional/test_compilation.py,8.0,8.0,['The method test_batch_index_param from the module tests/functional/test_compilation.py is renamed to test_meta_param'],5052e764834341ef36c8b3ed597ead16ea0e7080,,,,,,,
Add Parameter,simulator,simulator,tests/unit/test_tools.py,14.0,14.0,['The parameters [ index_in_batch ] are added to the method simulator from the module tests/unit/test_tools.py'],5052e764834341ef36c8b3ed597ead16ea0e7080,,,,,,,
Change/Rename Parameter,stochastic_optimization,stochastic_optimization,elfi/bo/utils.py,56.0,56.0,['The parameters [ its ] of the method stochastic_optimization from the module elfi/bo/utils.py are changed/renamed to [maxiter]'],558f02d8bc2d0f0b6c710a8a23d1649c69e84ac3,,,,,,,
