Refactoring Type,Original,Updated,Location,Original Line,Updated Line,Description,Commit,Original Method Line,Extracted/Inlined Method Line,Extracted/Inlined Lines,Old Location,New Location,Old Method Line,New Method Line
Add Parameter,plot_model_structure,plot_model_structure,trixi/logger/visdom/pytorchvisdomlogger.py/PytorchVisdomLogger,129.0,129.0,['The parameters [ input_size name use_cuda delete_tmp_on_close ] are added to the method plot_model_structure from the module trixi/logger/visdom/pytorchvisdomlogger.py in class PytorchVisdomLogger'],0c98740d504f99b2d58a6778a21313668fd37f39,,,,,,,
Add Parameter,show_embedding,show_embedding,trixi/logger/visdom/pytorchvisdomlogger.py/PytorchVisdomLogger,390.0,390.0,['The parameters [ meth_args ] are added to the method show_embedding from the module trixi/logger/visdom/pytorchvisdomlogger.py in class PytorchVisdomLogger'],0c98740d504f99b2d58a6778a21313668fd37f39,,,,,,,
Add Parameter,np_make_grid,np_make_grid,trixi/util/util.py,486.0,486.0,['The parameters [ to_int ] are added to the method np_make_grid from the module trixi/util/util.py'],0c98740d504f99b2d58a6778a21313668fd37f39,,,,,,,
Add Parameter,__init__,__init__,vislogger/experiment.py/PyTorchExperiment,132.0,133.0,['The parameters [ append_rnd_to_name ] are added to the method __init__ from the module vislogger/experiment.py in class PyTorchExperiment'],0cac31cfed49acbcf2f8beb4d9d68668e5561be9,,,,,,,
Change/Rename Parameter,show_image_grid_heatmap,show_image_grid_heatmap,trixi/logger/visdom/pytorchvisdomlogger.py/PytorchVisdomLogger,348.0,349.0,['The parameters [ tensor ] of the method show_image_grid_heatmap from the module trixi/logger/visdom/pytorchvisdomlogger.py in class PytorchVisdomLogger are changed/renamed to [background]'],0d39c9dc19388c18362897c83cebbe12a063a752,,,,,,,
Add Parameter,add_result,add_result,trixi/experiment/pytorchexperiment.py/PytorchExperiment,504.0,504.0,['The parameters [ tag ] are added to the method add_result from the module trixi/experiment/pytorchexperiment.py in class PytorchExperiment'],0d9554528bde28d21f8562922bbcc484643bbdd8,,,,,,,
Add Parameter,__init__,__init__,trixi/experiment/pytorchexperiment.py/PytorchExperiment,165.0,174.0,['The parameters [ loggers ] are added to the method __init__ from the module trixi/experiment/pytorchexperiment.py in class PytorchExperiment'],0e020c17e8ef64a6941c7f852fa418b4f44af5bf,,,,,,,
Change/Rename Parameter,__init__,__init__,trixi/logger/experiment/experimentlogger.py/ExperimentLogger,47.0,47.0,['The parameters [ experiment_name ] of the method __init__ from the module trixi/logger/experiment/experimentlogger.py in class ExperimentLogger are changed/renamed to [exp_name]'],0e020c17e8ef64a6941c7f852fa418b4f44af5bf,,,,,,,
Change/Rename Parameter,__init__,__init__,trixi/logger/visdom/numpyvisdomlogger.py/NumpyVisdomLogger,33.0,33.0,['The parameters [ name ] of the method __init__ from the module trixi/logger/visdom/numpyvisdomlogger.py in class NumpyVisdomLogger are changed/renamed to [exp_name]'],0e020c17e8ef64a6941c7f852fa418b4f44af5bf,,,,,,,
Add Parameter,experiment,experiment,vislogger/experiment_browser/browser.py,86.0,129.0,['The parameters [ experiment_name ] are added to the method experiment from the module vislogger/experiment_browser/browser.py'],14509d816de631152515d1df69f3e868cc97497a,,,,,,,
Add Parameter,save_dict,save_dict,trixi/logger/experiment/experimentlogger.py/ExperimentLogger,275.0,276.0,['The parameters [ encoder_cls ] are added to the method save_dict from the module trixi/logger/experiment/experimentlogger.py in class ExperimentLogger'],16804d7ab1477230281c1d54809d92c73c052d6b,,,,,,,
Add Parameter,__init__,__init__,trixi/util/config.py/Config,11.0,12.0,['The parameters [ deep ] are added to the method __init__ from the module trixi/util/config.py in class Config'],1733116ddaa91f59ef63dfa7cdefbadf9d25116a,,,,,,,
Add Parameter,update,update,trixi/util/config.py/Config,114.0,32.0,['The parameters [ deep ] are added to the method update from the module trixi/util/config.py in class Config'],1733116ddaa91f59ef63dfa7cdefbadf9d25116a,,,,,,,
Add Parameter,process_base_dir,process_base_dir,vislogger/experiment_browser/browser.py,52.0,53.0,['The parameters [ default_val short_len ] are added to the method process_base_dir from the module vislogger/experiment_browser/browser.py'],1e652849f85ca94788972db36048b64a8b7beb99,,,,,,,
Add Parameter,load_checkpoint,load_checkpoint,vislogger/pytorchexperimentlogger.py/PytorchExperimentLogger,124.0,114.0,['The parameters [ exclude_layer_dict warnings ] are added to the method load_checkpoint from the module vislogger/pytorchexperimentlogger.py in class PytorchExperimentLogger'],1fec34ea26a8590d5ee6b6e367521dc0650d3134,,,,,,,
Add Parameter,load_checkpoint_static,load_checkpoint_static,vislogger/pytorchexperimentlogger.py/PytorchExperimentLogger,111.0,97.0,['The parameters [ exclude_layer_dict warnings ] are added to the method load_checkpoint_static from the module vislogger/pytorchexperimentlogger.py in class PytorchExperimentLogger'],1fec34ea26a8590d5ee6b6e367521dc0650d3134,,,,,,,
