Refactoring Type,Original,Updated,Location,Original Line,Updated Line,Description,Commit,Old Location,New Location,Old Method Line,New Method Line,Original Method Line,Extracted/Inlined Method Line,Extracted/Inlined Lines
Change Return Type,get_message,get_message,lib/streamlit/forward_msg_cache.py/ForwardMsgCache,186,192,['The return type of method get_message from the module lib/streamlit/forward_msg_cache.py in class ForwardMsgCache is updated'],581e568057e4f3b876567c24666e8ba8e03ba94a,,,,,,,
Remove Parameter,test_clear_cache_resets_session_state,test_clear_cache_resets_session_state,lib/tests/streamlit/app_session_test.py/AppSessionTest,75,86,['The parameters [ _1 ] of the method test_clear_cache_resets_session_state from the module lib/tests/streamlit/app_session_test.py in class AppSessionTest is/are removed'],5a028f75c3bb51377ed1cd3b46fc5b2ca60a3068,,,,,,,
Remove Parameter,test_creates_session_state_on_init,test_creates_session_state_on_init,lib/tests/streamlit/app_session_test.py/AppSessionTest,68,82,['The parameters [ _ ] of the method test_creates_session_state_on_init from the module lib/tests/streamlit/app_session_test.py in class AppSessionTest is/are removed'],5a028f75c3bb51377ed1cd3b46fc5b2ca60a3068,,,,,,,
Remove Parameter,test_shutdown,test_shutdown,lib/tests/streamlit/app_session_test.py/AppSessionTest,42,54,['The parameters [ _ ] of the method test_shutdown from the module lib/tests/streamlit/app_session_test.py in class AppSessionTest is/are removed'],5a028f75c3bb51377ed1cd3b46fc5b2ca60a3068,,,,,,,
Remove Parameter,test_passes_client_state_on_run_on_save,test_passes_client_state_on_run_on_save,lib/tests/streamlit/app_session_test.py/PopulateCustomThemeMsgTest,291,295,['The parameters [ _ ] of the method test_passes_client_state_on_run_on_save from the module lib/tests/streamlit/app_session_test.py in class PopulateCustomThemeMsgTest is/are removed'],5a028f75c3bb51377ed1cd3b46fc5b2ca60a3068,,,,,,,
Add Parameter,activate,activate,lib/streamlit/credentials.py/Credentials,111,116,['The parameters [ show_instructions ] are added to the method activate from the module lib/streamlit/credentials.py in class Credentials'],5ae83c4ab5888fdea01cd68142cc1e25daf26b2b,,,,,,,
Add Parameter,check_activated,check_activated,lib/streamlit/credentials.py/Credentials,75,80,['The parameters [ auto_resolve ] are added to the method check_activated from the module lib/streamlit/credentials.py in class Credentials'],5ae83c4ab5888fdea01cd68142cc1e25daf26b2b,,,,,,,
Add Parameter,load,load,lib/streamlit/credentials.py/Credentials,57,55,['The parameters [ auto_resolve ] are added to the method load from the module lib/streamlit/credentials.py in class Credentials'],5ae83c4ab5888fdea01cd68142cc1e25daf26b2b,,,,,,,
Rename Method,generate_code,_generate_code,lib/streamlit/credentials.py,150,157,['The method generate_code from the module lib/streamlit/credentials.py is renamed to _generate_code'],5ae83c4ab5888fdea01cd68142cc1e25daf26b2b,,,,,,,
Rename Method,verify_code,_verify_code,lib/streamlit/credentials.py,167,174,['The method verify_code from the module lib/streamlit/credentials.py is renamed to _verify_code'],5ae83c4ab5888fdea01cd68142cc1e25daf26b2b,,,,,,,
Rename Method,test_generate_code,test__generate_code,lib/tests/streamlit/credentials_test.py/CredentialsModulesTest,213,213,['The method test_generate_code from the module lib/tests/streamlit/credentials_test.py in class CredentialsModulesTest is renamed to test__generate_code'],5ae83c4ab5888fdea01cd68142cc1e25daf26b2b,,,,,,,
Rename Method,test_verify_code,test__verify_code,lib/tests/streamlit/credentials_test.py/CredentialsModulesTest,218,218,['The method test_verify_code from the module lib/tests/streamlit/credentials_test.py in class CredentialsModulesTest is renamed to test__verify_code'],5ae83c4ab5888fdea01cd68142cc1e25daf26b2b,,,,,,,
Rename Method,test_verify_code_bad_code,test__verify_code_bad_code,lib/tests/streamlit/credentials_test.py/CredentialsModulesTest,228,228,['The method test_verify_code_bad_code from the module lib/tests/streamlit/credentials_test.py in class CredentialsModulesTest is renamed to test__verify_code_bad_code'],5ae83c4ab5888fdea01cd68142cc1e25daf26b2b,,,,,,,
