Refactoring Type,Original,Updated,Location,Original Line,Updated Line,Description,Commit,Old Location,New Location,Old Method Line,New Method Line,Original Method Line,Extracted/Inlined Method Line,Extracted/Inlined Lines
Add Parameter,k_modes,k_modes,kmodes/kmodes.py,166.0,168.0,['The parameters [ kmodes_dissim ] are added to the method k_modes from the module kmodes/kmodes.py'],cda7aa622d3c7b465128493e0bd08d598bfb0466,,,,,,,
Add Parameter,__init__,__init__,kmodes/kprototypes.py/KPrototypes,384.0,390.0,['The parameters [ kmodes_cat_dissim ] are added to the method __init__ from the module kmodes/kprototypes.py in class KPrototypes'],cda7aa622d3c7b465128493e0bd08d598bfb0466,,,,,,,
Change/Rename Parameter,_k_prototypes_iter,_k_prototypes_iter,kmodes/kprototypes.py,75.0,77.0,['The parameters [ cat_dissim ] of the method _k_prototypes_iter from the module kmodes/kprototypes.py are changed/renamed to [kmodes_cat_dissim]'],cda7aa622d3c7b465128493e0bd08d598bfb0466,,,,,,,
Add Parameter,_labels_cost,_labels_cost,kmodes/kprototypes.py,52.0,54.0,['The parameters [ membship ] are added to the method _labels_cost from the module kmodes/kprototypes.py'],cda7aa622d3c7b465128493e0bd08d598bfb0466,,,,,,,
Add Parameter,k_prototypes,k_prototypes,kmodes/kprototypes.py,129.0,131.0,['The parameters [ kmodes_cat_dissim ] are added to the method k_prototypes from the module kmodes/kprototypes.py'],cda7aa622d3c7b465128493e0bd08d598bfb0466,,,,,,,
Remove Parameter,__init__,__init__,kmodes/kprototypes.py/KPrototypes,117.0,117.0,['The parameters [ sample_weights ] of the method __init__ from the module kmodes/kprototypes.py in class KPrototypes is/are removed'],d0f4469414a7d8bedabc9d4d14a4cece95be105b,,,,,,,
Add Parameter,fit,fit,kmodes/kprototypes.py/KPrototypes,134.0,133.0,['The parameters [ sample_weights ] are added to the method fit from the module kmodes/kprototypes.py in class KPrototypes'],d0f4469414a7d8bedabc9d4d14a4cece95be105b,,,,,,,
Add Parameter,predict,predict,kmodes/kprototypes.py/KPrototypes,172.0,177.0,['The parameters [ sample_weights ] are added to the method predict from the module kmodes/kprototypes.py in class KPrototypes'],d0f4469414a7d8bedabc9d4d14a4cece95be105b,,,,,,,
Remove Parameter,__init__,__init__,kmodes/kmodes.py/KModes,339.0,337.0,['The parameters [ kmodes_cat_dissim ] of the method __init__ from the module kmodes/kmodes.py in class KModes is/are removed'],d22989fa0315a78e0d76670a1ac376ea87c37e11,,,,,,,
Remove Parameter,k_modes,k_modes,kmodes/kmodes.py,167.0,169.0,['The parameters [ kmodes_dissim ] of the method k_modes from the module kmodes/kmodes.py is/are removed'],d22989fa0315a78e0d76670a1ac376ea87c37e11,,,,,,,
Remove Parameter,__init__,__init__,kmodes/kprototypes.py/KPrototypes,389.0,385.0,['The parameters [ kmodes_cat_dissim ] of the method __init__ from the module kmodes/kprototypes.py in class KPrototypes is/are removed'],d22989fa0315a78e0d76670a1ac376ea87c37e11,,,,,,,
Change/Rename Parameter,_k_prototypes_iter,_k_prototypes_iter,kmodes/kprototypes.py,76.0,76.0,['The parameters [ kmodes_cat_dissim ] of the method _k_prototypes_iter from the module kmodes/kprototypes.py are changed/renamed to [cat_dissim]'],d22989fa0315a78e0d76670a1ac376ea87c37e11,,,,,,,
Change/Rename Parameter,_labels_cost,_labels_cost,kmodes/kprototypes.py,53.0,53.0,['The parameters [ kmodes_cat_dissim ] of the method _labels_cost from the module kmodes/kprototypes.py are changed/renamed to [cat_dissim]'],d22989fa0315a78e0d76670a1ac376ea87c37e11,,,,,,,
Remove Parameter,k_prototypes,k_prototypes,kmodes/kprototypes.py,130.0,130.0,['The parameters [ kmodes_cat_dissim ] of the method k_prototypes from the module kmodes/kprototypes.py is/are removed'],d22989fa0315a78e0d76670a1ac376ea87c37e11,,,,,,,
Rename Method,calcCJR,calc_cjr,kmodes/util/dissim.py,30.0,37.0,['The method calcCJR from the module kmodes/util/dissim.py is renamed to calc_cjr'],d58b82997d9e5d616da2f517c19c5191c43cd823,,,,,,,
Rename Method,k_modes,_k_modes,kmodes/kmodes.py,183.0,202.0,['The method k_modes from the module kmodes/kmodes.py is renamed to _k_modes'],dbd423ec278a04eb9e12355a24f22c21f1a2619d,,,,,,,
Rename Method,k_prototypes,_k_prototypes,kmodes/kprototypes.py,211.0,234.0,['The method k_prototypes from the module kmodes/kprototypes.py is renamed to _k_prototypes'],dbd423ec278a04eb9e12355a24f22c21f1a2619d,,,,,,,
Rename Method,k_prototypes_single,_k_prototypes_single,kmodes/kprototypes.py,286.0,309.0,['The method k_prototypes_single from the module kmodes/kprototypes.py is renamed to _k_prototypes_single'],dbd423ec278a04eb9e12355a24f22c21f1a2619d,,,,,,,
Add Parameter,clustering_cost,clustering_cost,kmodes.py/KPrototypes,304.0,304.0,['The parameters [ Xcat ] are added to the method clustering_cost from the module kmodes.py in class KPrototypes'],e49e7133f89d540158c49c3ae05e6d6d6a2221e8,,,,,,,
Change/Rename Parameter,get_dissim_cat,get_dissim_cat,kmodes.py/KPrototypes,300.0,300.0,['The parameters [ b ] of the method get_dissim_cat from the module kmodes.py in class KPrototypes are changed/renamed to [bx]'],e49e7133f89d540158c49c3ae05e6d6d6a2221e8,,,,,,,
Change/Rename Parameter,get_dissim_num,get_dissim_num,kmodes.py/KPrototypes,296.0,296.0,['The parameters [ b ] of the method get_dissim_num from the module kmodes.py in class KPrototypes are changed/renamed to [bx]'],e49e7133f89d540158c49c3ae05e6d6d6a2221e8,,,,,,,
Extract Method,k_modes,_k_modes_iter,kmodes/kmodes.py,,, The method _k_modes_iter from the module kmodes/kmodes.py is extracted from method k_modes from the module kmodes/kmodes.py ,ecebdca8367130c84d0f961efe41942b6d8a41c9,,,,,"(142,182)",142.0,"[171.0, 173.0, 191.0, 194.0, 195.0, 198.0, 199.0, 201.0, 203.0, 207.0, 208.0, 209.0, 216.0, 217.0, 218.0, 219.0, 221.0, 224.0]"
Extract Method,k_prototypes,_k_prototypes_iter,kmodes/kmodes.py,,, The method _k_prototypes_iter from the module kmodes/kmodes.py is extracted from method k_prototypes from the module kmodes/kmodes.py ,ecebdca8367130c84d0f961efe41942b6d8a41c9,,,,,"(264,342)",283.0,"[314.0, 316.0, 329.0, 330.0, 331.0, 338.0, 340.0, 359.0, 364.0, 365.0, 368.0, 369.0, 371.0, 373.0, 376.0, 378.0, 383.0, 384.0, 385.0, 386.0, 389.0, 390.0, 392.0, 399.0, 404.0, 406.0]"
Rename Method,k_modes_single,_k_modes_single,kmodes/kmodes.py,162.0,229.0,['The method k_modes_single from the module kmodes/kmodes.py is renamed to _k_modes_single'],f2a80ab5d6a5d74043b14f7a924a3cf5d761dc63,,,,,,,
Rename Method,move_point_num,_move_point_num,kmodes/kprototypes.py,28.0,469.0,['The method move_point_num from the module kmodes/kprototypes.py is renamed to _move_point_num'],f2a80ab5d6a5d74043b14f7a924a3cf5d761dc63,,,,,,,
Change/Rename Parameter,fit,fit,kmodes/kmodes.py/KModes,306.0,306.0,['The parameters [ _ ] of the method fit from the module kmodes/kmodes.py in class KModes are changed/renamed to [y]'],fd38c709303b30dc4a8f8d6ed74e7e2d1b42c1f1,,,,,,,
