Refactoring Type,Original,Updated,Location,Original Line,Updated Line,Description,Commit,Original Method Line,Extracted/Inlined Method Line,Extracted/Inlined Lines,Old Location,New Location,Old Method Line,New Method Line
Rename Method,setup,_setup,tensorpack/train/input_source.py/BatchQueueInput,297.0,317.0,['The method setup from the module tensorpack/train/input_source.py in class BatchQueueInput is renamed to _setup'],1e7fa5f92ec800940c6c819e50bc7e3892f06ab8,,,,,,,
Rename Method,size,_size,tensorpack/train/input_source.py/BatchQueueInput,294.0,314.0,['The method size from the module tensorpack/train/input_source.py in class BatchQueueInput is renamed to _size'],1e7fa5f92ec800940c6c819e50bc7e3892f06ab8,,,,,,,
Rename Method,size,_size,tensorpack/train/input_source.py/TensorInput,357.0,381.0,['The method size from the module tensorpack/train/input_source.py in class TensorInput is renamed to _size'],1e7fa5f92ec800940c6c819e50bc7e3892f06ab8,,,,,,,
Rename Method,setup,_setup,tensorpack/train/input_source.py/DummyConstantInput,390.0,416.0,['The method setup from the module tensorpack/train/input_source.py in class DummyConstantInput is renamed to _setup'],1e7fa5f92ec800940c6c819e50bc7e3892f06ab8,,,,,,,
Rename Method,get_callbacks,_get_callbacks,tensorpack/train/input_source.py/StagingInputWrapper,461.0,487.0,['The method get_callbacks from the module tensorpack/train/input_source.py in class StagingInputWrapper is renamed to _get_callbacks'],1e7fa5f92ec800940c6c819e50bc7e3892f06ab8,,,,,,,
Rename Method,get_input_tensors,_get_input_tensors,tensorpack/train/input_source.py/StagingInputWrapper,488.0,514.0,['The method get_input_tensors from the module tensorpack/train/input_source.py in class StagingInputWrapper is renamed to _get_input_tensors'],1e7fa5f92ec800940c6c819e50bc7e3892f06ab8,,,,,,,
Rename Method,get_stage_op,_get_stage_op,tensorpack/train/input_source.py/StagingInputWrapper,497.0,519.0,['The method get_stage_op from the module tensorpack/train/input_source.py in class StagingInputWrapper is renamed to _get_stage_op'],1e7fa5f92ec800940c6c819e50bc7e3892f06ab8,,,,,,,
Rename Method,get_unstage_op,_get_unstage_op,tensorpack/train/input_source.py/StagingInputWrapper,500.0,522.0,['The method get_unstage_op from the module tensorpack/train/input_source.py in class StagingInputWrapper is renamed to _get_unstage_op'],1e7fa5f92ec800940c6c819e50bc7e3892f06ab8,,,,,,,
Rename Method,setup,_setup,tensorpack/train/input_source.py/StagingInputWrapper,457.0,483.0,['The method setup from the module tensorpack/train/input_source.py in class StagingInputWrapper is renamed to _setup'],1e7fa5f92ec800940c6c819e50bc7e3892f06ab8,,,,,,,
Rename Method,setup_staging_areas,_setup_staging_areas,tensorpack/train/input_source.py/StagingInputWrapper,469.0,495.0,['The method setup_staging_areas from the module tensorpack/train/input_source.py in class StagingInputWrapper is renamed to _setup_staging_areas'],1e7fa5f92ec800940c6c819e50bc7e3892f06ab8,,,,,,,
Rename Method,size,_size,tensorpack/train/input_source.py/StagingInputWrapper,485.0,511.0,['The method size from the module tensorpack/train/input_source.py in class StagingInputWrapper is renamed to _size'],1e7fa5f92ec800940c6c819e50bc7e3892f06ab8,,,,,,,
Rename Method,get_input_tensors,_get_input_tensors,tensorpack/train/input_source.py,528.0,568.0,['The method get_input_tensors from the module tensorpack/train/input_source.py is renamed to _get_input_tensors'],1e7fa5f92ec800940c6c819e50bc7e3892f06ab8,,,,,,,
Rename Method,setup,_setup,tensorpack/train/input_source.py,523.0,563.0,['The method setup from the module tensorpack/train/input_source.py is renamed to _setup'],1e7fa5f92ec800940c6c819e50bc7e3892f06ab8,,,,,,,
Add Parameter,__init__,__init__,tensorpack/dataflow/dataset/ilsvrc.py/ILSVRC12,92.0,93.0,['The parameters [ include_bb ] are added to the method __init__ from the module tensorpack/dataflow/dataset/ilsvrc.py in class ILSVRC12'],cba97f756f9f06fe7a91f0ede740ae2fda3f3d95,,,,,,,
Remove Parameter,get_imagenet_dataflow,get_imagenet_dataflow,examples/ResNet/imagenet_resnet_utils.py,83.0,83.0,['The parameters [ dir_structure ] of the method get_imagenet_dataflow from the module examples/ResNet/imagenet_resnet_utils.py is/are removed'],2b027291678fe90fbaa58d0371339e980e434311,,,,,,,
Add Parameter,__init__,__init__,tensorpack/callbacks/inference_runner.py/InferenceRunnerBase,61.0,61.0,['The parameters [ tower_name ] are added to the method __init__ from the module tensorpack/callbacks/inference_runner.py in class InferenceRunnerBase'],4f498c2a930cbc46645bcfffa543a23e1076bc78,,,,,,,
Change/Rename Parameter,__init__,__init__,tensorpack/callbacks/inference_runner.py/InferenceRunner,130.0,127.0,['The parameters [ prefix ] of the method __init__ from the module tensorpack/callbacks/inference_runner.py in class InferenceRunner are changed/renamed to [tower_name]'],4f498c2a930cbc46645bcfffa543a23e1076bc78,,,,,,,
Rename Class,TFModuleFunc,_TFModuleFunc,tensorpack/models/__init__.py,,, class TFModuleFunc was renamed to class _TFModuleFunc ,edecca968086c846fb1e312e596f0ec5dee2d384,,,,,,,
Remove Parameter,__init__,__init__,examples/DeepQNetwork/DQNModel.py/Model,17.0,20.0,['The parameters [ channel ] of the method __init__ from the module examples/DeepQNetwork/DQNModel.py in class Model is/are removed'],0b561b3bda2f764cd88ebfe83abcd59b317649f8,,,,,,,
Change/Rename Parameter,_get_DQN_prediction,_get_DQN_prediction,examples/DeepQNetwork/DQNModel.py/Model,42.0,44.0,['The parameters [ image ] of the method _get_DQN_prediction from the module examples/DeepQNetwork/DQNModel.py in class Model are changed/renamed to [state]'],0b561b3bda2f764cd88ebfe83abcd59b317649f8,,,,,,,
Change/Rename Parameter,get_DQN_prediction,get_DQN_prediction,examples/DeepQNetwork/DQNModel.py/Model,46.0,51.0,['The parameters [ image ] of the method get_DQN_prediction from the module examples/DeepQNetwork/DQNModel.py in class Model are changed/renamed to [state]'],0b561b3bda2f764cd88ebfe83abcd59b317649f8,,,,,,,
Remove Parameter,decode_bbox_target,decode_bbox_target,examples/FasterRCNN/model.py,98.0,98.0,['The parameters [ stride ] of the method decode_bbox_target from the module examples/FasterRCNN/model.py is/are removed'],33304beb803243d6f06bf894376d2dbe9ccc68ea,,,,,,,
Add Parameter,__init__,__init__,tensorpack/predict/dataset.py/MultiProcessDatasetPredictor,71.0,70.0,['The parameters [ ordered ] are added to the method __init__ from the module tensorpack/predict/dataset.py in class MultiProcessDatasetPredictor'],57fb68fad0677354d50ab8034b266eb8a1116a9f,,,,,,,
Remove Parameter,__init__,__init__,tensorpack/train/config.py/TrainConfig,25.0,25.0,['The parameters [ predict_tower ] of the method __init__ from the module tensorpack/train/config.py in class TrainConfig is/are removed'],da98e447a9639eab5fb345fe64454630196a91c8,,,,,,,
Add Parameter,__init__,__init__,examples/FasterRCNN/model_cascade.py/CascadeRCNNHead,12.0,12.0,['The parameters [ gt_targets ] are added to the method __init__ from the module examples/FasterRCNN/model_cascade.py in class CascadeRCNNHead'],cc3de54d2b0c5e0076d1c694cacf7dfbb35bc170,,,,,,,
Remove Parameter,__init__,__init__,examples/FasterRCNN/model_frcnn.py/BoxProposals,305.0,304.0,['The parameters [ gt_boxes gt_labels ] of the method __init__ from the module examples/FasterRCNN/model_frcnn.py in class BoxProposals is/are removed'],cc3de54d2b0c5e0076d1c694cacf7dfbb35bc170,,,,,,,
Add Parameter,__init__,__init__,examples/FasterRCNN/model_frcnn.py/FastRCNNHead,347.0,337.0,['The parameters [ gt_boxes ] are added to the method __init__ from the module examples/FasterRCNN/model_frcnn.py in class FastRCNNHead'],cc3de54d2b0c5e0076d1c694cacf7dfbb35bc170,,,,,,,
Add Parameter,sample,sample,examples/GAN/DCGAN.py,132.0,132.0,['The parameters [ model ] are added to the method sample from the module examples/GAN/DCGAN.py'],901727fcc6783773e56e28d13d299c46fa7abcdd,,,,,,,
Remove Parameter,layer_register,layer_register,tensorpack/models/common.py,53.0,52.0,['The parameters [ summary_activation ] of the method layer_register from the module tensorpack/models/common.py is/are removed'],229f2dacbddd84bd633fd64e535ab95dc573095c,,,,,,,
Extract Method,sample_fast_rcnn_targets,proposal_metrics,examples/FasterRCNN/model.py,,, The method proposal_metrics from the module examples/FasterRCNN/model.py is extracted from method sample_fast_rcnn_targets from the module examples/FasterRCNN/model.py ,a042f821f702d959a6f95ccd05fa60e602ae7130,"(212,232)",212.0,"[248.0, 249.0, 250.0, 251.0, 252.0, 253.0, 257.0, 258.0]",,,,
Remove Parameter,_build_graph,_build_graph,examples/DoReFa-Net/svhn-digit-dorefa.py/Model,48.0,48.0,['The parameters [ is_training ] of the method _build_graph from the module examples/DoReFa-Net/svhn-digit-dorefa.py in class Model is/are removed'],88ed2c24534171c1a94112ff66e4fcb6ec6d24b6,,,,,,,
Add Parameter,_add_detection_gt,_add_detection_gt,examples/FasterRCNN/coco.py/COCODetection,105.0,112.0,['The parameters [ add_mask ] are added to the method _add_detection_gt from the module examples/FasterRCNN/coco.py in class COCODetection'],2c129dede46b8eb76e3f8a137d80d6accd4b48ff,,,,,,,
Add Parameter,load,load,examples/FasterRCNN/coco.py/COCODetection,76.0,80.0,['The parameters [ add_mask ] are added to the method load from the module examples/FasterRCNN/coco.py in class COCODetection'],2c129dede46b8eb76e3f8a137d80d6accd4b48ff,,,,,,,
Change/Rename Parameter,feed,feed,tensorpack/utils/stats.py/RatioCounter,61.0,61.0,['The parameters [ cnt tot ] of the method feed from the module tensorpack/utils/stats.py in class RatioCounter are changed/renamed to [count total]'],440bf6311cf30aefc16e87a80196097e018f2c39,,,,,,,
Change/Rename Parameter,__init__,__init__,examples/FasterRCNN/common.py/CustomResize,35.0,35.0,['The parameters [ size ] of the method __init__ from the module examples/FasterRCNN/common.py in class CustomResize are changed/renamed to [short_edge_length]'],843d44e946d4ea06c50b85fb7983521405846757,,,,,,,
Extract Method,initialize,initialize_hooks,tensorpack/train/base.py/Trainer,,, The method initialize_hooks from the module tensorpack/train/base.py in class Trainer is extracted from method initialize from the module tensorpack/train/base.py in class Trainer ,e465842da392c33ca55b54f45e02a4c4b32a14f4,"(183,183)",212.0,"[199.0, 201.0]",,,,
Rename Method,_next_feed,next_feed,tensorpack/train/input_source.py/DataParallelFeedInput,185.0,186.0,['The method _next_feed from the module tensorpack/train/input_source.py in class DataParallelFeedInput is renamed to next_feed'],d9b965357e0cb4e054b21d197ceebf691d16e6f8,,,,,,,
Rename Class,MultiGPUTrainer,MultiGPUTrainerBase,tensorpack/train/multigpu.py,,, class MultiGPUTrainer was renamed to class MultiGPUTrainerBase ,206e1a6731b482bfa52edb281b861f65b643c17a,,,,,,,
Rename Class,ParamServerDeviceSetter,LeastLoadedDeviceSetter,tensorpack/train/multigpu.py,,, class ParamServerDeviceSetter was renamed to class LeastLoadedDeviceSetter ,206e1a6731b482bfa52edb281b861f65b643c17a,,,,,,,
Add Parameter,load_many,load_many,examples/FasterRCNN/coco.py/COCODetection,186.0,187.0,['The parameters [ add_mask ] are added to the method load_many from the module examples/FasterRCNN/coco.py in class COCODetection'],9229285e454cc24b30a8b8226c201c1505c2b8cd,,,,,,,
Change/Rename Parameter,__init__,__init__,tensorpack/tfutils/tower.py/TowerContext,17.0,17.0,['The parameters [ vs_name ] of the method __init__ from the module tensorpack/tfutils/tower.py in class TowerContext are changed/renamed to [use_vs]'],26b4ea444e67528aae98887ce8ce76d7cb3ee445,,,,,,,
Change/Rename Parameter,build_on_multi_tower,build_on_multi_tower,tensorpack/train/multigpu.py/MultiGPUTrainerBase,48.0,48.0,['The parameters [ vs_names ] of the method build_on_multi_tower from the module tensorpack/train/multigpu.py in class MultiGPUTrainerBase are changed/renamed to [use_vs]'],26b4ea444e67528aae98887ce8ce76d7cb3ee445,,,,,,,
Rename Method,parse,decoder,tensorpack/dataflow/format.py/CaffeLMDB,114.0,121.0,['The method parse from the module tensorpack/dataflow/format.py in class CaffeLMDB is renamed to decoder'],a9a3b7d17eeec7e690bb9d2573eedebf3fe878fd,,,,,,,
Rename Method,_get_bin_id_nd,get_nd_bin_ids,tensorpack/utils/discretize.py/UniformDiscretizerND,102.0,97.0,['The method _get_bin_id_nd from the module tensorpack/utils/discretize.py in class UniformDiscretizerND is renamed to get_nd_bin_ids'],a9a3b7d17eeec7e690bb9d2573eedebf3fe878fd,,,,,,,
Extract Method,get_bin,get_bin_from_nd_bin_ids,tensorpack/utils/discretize.py/UniformDiscretizerND,,, The method get_bin_from_nd_bin_ids from the module tensorpack/utils/discretize.py in class UniformDiscretizerND is extracted from method get_bin from the module tensorpack/utils/discretize.py in class UniformDiscretizerND ,a9a3b7d17eeec7e690bb9d2573eedebf3fe878fd,"(92,92)",106.0,"[96.0, 97.0, 98.0, 99.0, 100.0]",,,,
Remove Parameter,__init__,__init__,tensorpack/dataflow/common.py/MapData,128.0,129.0,['The parameters [ index ] of the method __init__ from the module tensorpack/dataflow/common.py in class MapData is/are removed'],ea72115ed64d7c9bd786f58322466e4e282c8889,,,,,,,
Add Parameter,__init__,__init__,tensorpack/dataflow/common.py/FixedSizeData,195.0,194.0,['The parameters [ keep_state ] are added to the method __init__ from the module tensorpack/dataflow/common.py in class FixedSizeData'],17eca8ec318488fff82564704bc38df67e36a596,,,,,,,
Add Parameter,get_all_anchors,get_all_anchors,examples/FasterRCNN/data.py,31.0,31.0,['The parameters [ stride sizes ] are added to the method get_all_anchors from the module examples/FasterRCNN/data.py'],cc0f07a933f80d16ec864930d5aca73d7417df54,,,,,,,
Add Parameter,decode_bbox_target,decode_bbox_target,examples/FasterRCNN/model.py,98.0,98.0,['The parameters [ stride ] are added to the method decode_bbox_target from the module examples/FasterRCNN/model.py'],cc0f07a933f80d16ec864930d5aca73d7417df54,,,,,,,
Remove Parameter,__init__,__init__,tensorpack/predict/config.py/PredictConfig,18.0,17.0,['The parameters [ session_config ] of the method __init__ from the module tensorpack/predict/config.py in class PredictConfig is/are removed'],92ee69dcfab9dec76c8307948f7aa2de32865eae,,,,,,,
Rename Class,DistributedReplicatedTrainer,DistributedTrainerReplicated,tensorpack/train/distributed.py,,, class DistributedReplicatedTrainer was renamed to class DistributedTrainerReplicated ,1bf2737fbecfa7b9bc1bd7afc1213d1307672dfe,,,,,,,
Change/Rename Parameter,__init__,__init__,tensorpack/tfutils/sessinit.py/DictRestore,194.0,192.0,['The parameters [ param_dict ] of the method __init__ from the module tensorpack/tfutils/sessinit.py in class DictRestore are changed/renamed to [variable_dict]'],377fba1f75f72e345ba4c4e0e8322ea84105f317,,,,,,,
Rename Method,_reset_once,reset_state,tensorpack/dataflow/parallel.py/PrefetchDataZMQ,318.0,312.0,['The method _reset_once from the module tensorpack/dataflow/parallel.py in class PrefetchDataZMQ is renamed to reset_state'],0fa90c41d1fa6ba3039bd648b67a5da32b620c91,,,,,,,
Add Parameter,__init__,__init__,tensorpack/dataflow/parallel_map.py/_ParallelMapData,26.0,27.0,['The parameters [ strict ] are added to the method __init__ from the module tensorpack/dataflow/parallel_map.py in class _ParallelMapData'],0fa90c41d1fa6ba3039bd648b67a5da32b620c91,,,,,,,
Add Parameter,__init__,__init__,tensorpack/predict/concurrency.py/PredictorWorkerThread,84.0,84.0,['The parameters [ batch_size ] are added to the method __init__ from the module tensorpack/predict/concurrency.py in class PredictorWorkerThread'],126fd26a4800255d88409772efd0e4416433161b,,,,,,,
Add Parameter,__init__,__init__,tensorpack/predict/concurrency.py/MultiThreadAsyncPredictor,137.0,131.0,['The parameters [ batch_size ] are added to the method __init__ from the module tensorpack/predict/concurrency.py in class MultiThreadAsyncPredictor'],126fd26a4800255d88409772efd0e4416433161b,,,,,,,
Remove Parameter,__init__,__init__,tensorpack/tfutils/gradproc.py/ScaleGradient,218.0,221.0,['The parameters [ log ] of the method __init__ from the module tensorpack/tfutils/gradproc.py in class ScaleGradient is/are removed'],85586fc5c383a77d98a8691ee31629fb284f5812,,,,,,,
Extract Method,_build_graph,_preprocess,examples/FasterRCNN/train.py/Model,,, The method _preprocess from the module examples/FasterRCNN/train.py in class Model is extracted from method _build_graph from the module examples/FasterRCNN/train.py in class Model ,99d99e7d29e12b43bbc7b52a5a614d5d42bf5a34,"(63,83)",63.0,"[66.0, 78.0, 79.0]",,,,
Extract Method,_build_graph,_get_anchors,examples/FasterRCNN/train.py/Model,,, The method _get_anchors from the module examples/FasterRCNN/train.py in class Model is extracted from method _build_graph from the module examples/FasterRCNN/train.py in class Model ,99d99e7d29e12b43bbc7b52a5a614d5d42bf5a34,"(63,83)",68.0,"[69.0, 70.0, 71.0]",,,,
Add Parameter,__init__,__init__,tensorpack/callbacks/misc.py/EstimatedTimeLeft,78.0,78.0,['The parameters [ median ] are added to the method __init__ from the module tensorpack/callbacks/misc.py in class EstimatedTimeLeft'],843990f5e09f695052caf7afc812a8628c50fe67,,,,,,,
Extract Method,_setup,setup_graph,tensorpack/train/multigpu.py/AsyncMultiGPUTrainer,,, The method setup_graph from the module tensorpack/train/multigpu.py in class AsyncMultiGPUTrainer is extracted from method _setup from the module tensorpack/train/multigpu.py in class AsyncMultiGPUTrainer ,06bb5142cc9cd4e6248d7ec75e55ae3c0b60637a,"(335,375)",335.0,"[338.0, 343.0, 349.0, 352.0, 354.0, 356.0, 357.0, 359.0]",,,,
Remove Parameter,setup_graph,setup_graph,tensorpack/train/simple.py/SimpleTrainer,38.0,38.0,['The parameters [ self ] of the method setup_graph from the module tensorpack/train/simple.py in class SimpleTrainer is/are removed'],06bb5142cc9cd4e6248d7ec75e55ae3c0b60637a,,,,,,,
Inline Method,start_train,get_train_op,tensorpack/train.py,,, The method get_train_op from the module tensorpack/train.py is inlined into method start_train from the module tensorpack/train.py ,087dc382c9afd573575c8d9bb8c10470027ad1f3,"(89,113)",74.0,"[155.0, 156.0, 157.0, 158.0, 159.0, 169.0]",,,,
Inline Method,_init,_get_vars_to_restore_multimap,tensorpack/tfutils/sessinit.py/SaverRestore,,, The method _get_vars_to_restore_multimap from the module tensorpack/tfutils/sessinit.py in class SaverRestore is inlined into method _init from the module tensorpack/tfutils/sessinit.py in class SaverRestore ,f60989d325474ba7c89861dd0973d6ba73236b1a,"(73,72)",110.0,"[76.0, 77.0, 80.0, 81.0, 82.0, 85.0, 90.0, 91.0, 92.0, 93.0, 94.0]",,,,
Remove Parameter,__call__,__call__,tensorpack/predict/base.py/PredictorBase,26.0,26.0,['The parameters [ dp ] of the method __call__ from the module tensorpack/predict/base.py in class PredictorBase is/are removed'],4eb95a5de86d4e4d85cfe222349766dd5295dbe3,,,,,,,
Rename Method,BatchNormV2,BatchNorm,tensorpack/models/batch_norm.py,99.0,99.0,['The method BatchNormV2 from the module tensorpack/models/batch_norm.py is renamed to BatchNorm'],743dc7307d842ab9a0be482d19e7ceca0d95aaf5,,,,,,,
Remove Parameter,_build_graph,_build_graph,examples/DisturbLabel/mnist-disturb.py/Model,28.0,28.0,['The parameters [ is_training ] of the method _build_graph from the module examples/DisturbLabel/mnist-disturb.py in class Model is/are removed'],faa6f17cc87d78180c790b208cb458cfaf7ec4b1,,,,,,,
Remove Parameter,_build_graph,_build_graph,examples/DoReFa-Net/alexnet-dorefa.py/Model,75.0,75.0,['The parameters [ is_training ] of the method _build_graph from the module examples/DoReFa-Net/alexnet-dorefa.py in class Model is/are removed'],faa6f17cc87d78180c790b208cb458cfaf7ec4b1,,,,,,,
Remove Parameter,_build_graph,_build_graph,examples/char-rnn/char-rnn.py/Model,77.0,77.0,['The parameters [ is_training ] of the method _build_graph from the module examples/char-rnn/char-rnn.py in class Model is/are removed'],faa6f17cc87d78180c790b208cb458cfaf7ec4b1,,,,,,,
Rename Method,print,print_tensor,tensorpack/models/__init__.py/LinearWrap,73.0,78.0,['The method print from the module tensorpack/models/__init__.py in class LinearWrap is renamed to print_tensor'],faa6f17cc87d78180c790b208cb458cfaf7ec4b1,,,,,,,
Add Parameter,layer_register,layer_register,tensorpack/models/_common.py,25.0,25.0,['The parameters [ use_scope ] are added to the method layer_register from the module tensorpack/models/_common.py'],faa6f17cc87d78180c790b208cb458cfaf7ec4b1,,,,,,,
Remove Parameter,wrapped_func,wrapped_func,tensorpack/models/_common.py,35.0,38.0,['The parameters [ name inputs ] of the method wrapped_func from the module tensorpack/models/_common.py is/are removed'],faa6f17cc87d78180c790b208cb458cfaf7ec4b1,,,,,,,
Add Parameter,__init__,__init__,tensorpack/dataflow/dataset/svhn.py/SVHNDigit,25.0,25.0,['The parameters [ shuffle ] are added to the method __init__ from the module tensorpack/dataflow/dataset/svhn.py in class SVHNDigit'],c08297ffd92a1b80ee7c49edafe3bac10cf9229a,,,,,,,
Move Method,reset_state,reset_state,,,, method reset_state from the module tensorpack/dataflow/common.py in class FakeData was moved to class SVHNDigit of module tensorpack/dataflow/dataset/svhn.py ,c08297ffd92a1b80ee7c49edafe3bac10cf9229a,,,,tensorpack/dataflow/common.py/FakeData,tensorpack/dataflow/dataset/svhn.py/SVHNDigit,124.0,54.0
Remove Parameter,_get_vars,_get_vars,tensorpack/callbacks/common.py/ModelSaver,33.0,33.0,['The parameters [ self ] of the method _get_vars from the module tensorpack/callbacks/common.py in class ModelSaver is/are removed'],76fe1b6be751068ba31df371c9e874498629f38a,,,,,,,
Add Parameter,__init__,__init__,tensorpack/dataflow/image.py/AugmentImageComponents,150.0,164.0,['The parameters [ coords_index ] are added to the method __init__ from the module tensorpack/dataflow/image.py in class AugmentImageComponents'],8c0106e45dadb040aafc02ae56709dcbd9adb482,,,,,,,
Extract Method,BatchNorm,get_sync_bn_mean_var,tensorpack/models/batch_norm.py,,, The method get_sync_bn_mean_var from the module tensorpack/models/batch_norm.py is extracted from method BatchNorm from the module tensorpack/models/batch_norm.py ,e0a7e8f93f59948d8fd0a8759b653c0ec4edee7f,"(63,115)",62.0,"[214.0, 287.0, 288.0, 290.0, 291.0, 292.0, 293.0, 295.0, 299.0, 300.0, 301.0, 305.0, 306.0, 308.0, 309.0, 310.0, 315.0, 320.0, 322.0, 323.0, 324.0, 326.0, 327.0, 328.0, 330.0, 331.0, 332.0]",,,,
Extract Method,build_graph,slice_feature_and_anchors,examples/FasterRCNN/train.py/ResNetFPNModel,,, The method slice_feature_and_anchors from the module examples/FasterRCNN/train.py in class ResNetFPNModel is extracted from method build_graph from the module examples/FasterRCNN/train.py in class ResNetFPNModel ,8d2febb752000263e096bd2ae124cf0ea1176d7a,"(296,292)",278.0,"[317.0, 318.0, 319.0, 321.0]",,,,
Change/Rename Parameter,get_stat_now,get_stat_now,tensorpack/callbacks/summary.py/StatHolder,50.0,50.0,['The parameters [ k ] of the method get_stat_now from the module tensorpack/callbacks/summary.py in class StatHolder are changed/renamed to [key]'],194cda0b04012044a6149e2ca12e03f9ae5a2fe9,,,,,,,
Add Parameter,__init__,__init__,tensorpack/dataflow/imgaug/imgproc.py/PerImageWhitening,44.0,44.0,['The parameters [ all_channel ] are added to the method __init__ from the module tensorpack/dataflow/imgaug/imgproc.py in class PerImageWhitening'],27134e15228af53bcf4ffb629906a91211295840,,,,,,,
Push Down Method,inputs,inputs,,,, method inputs from the module examples/FasterRCNN/train.py in class DetectionModel was moved to class ResNetC4Model of module examples/FasterRCNN/train.py ,9383740f54a8c9e3ca1cf4aef804d74c1a5bb690,,,,examples/FasterRCNN/train.py/DetectionModel,examples/FasterRCNN/train.py/ResNetC4Model,73.0,166.0
Rename Class,MapImage,JpegNoise,tensorpack/dataflow/imgaug/noname.py,,, class MapImage was renamed to class JpegNoise ,d46f15b5fc5feb09ef97a4088fbf0737f72e7acd,,,,,,,
Rename Method,set_file,_set_file,tensorpack/utils/logger.py,41.0,40.0,['The method set_file from the module tensorpack/utils/logger.py is renamed to _set_file'],e02d310ccb00994183dec5a1c4a24c9e2c40934e,,,,,,,
Change/Rename Parameter,__init__,__init__,examples/GAN/GAN.py/MultiGPUGANTrainer,152.0,152.0,['The parameters [ nr_gpu ] of the method __init__ from the module examples/GAN/GAN.py in class MultiGPUGANTrainer are changed/renamed to [num_gpu]'],a3581e79aecb2063d30ac3a4ed5b5c115705ca6a,,,,,,,
Remove Parameter,update_bn_ema,update_bn_ema,tensorpack/models/batch_norm.py,42.0,42.0,['The parameters [ internal_update ] of the method update_bn_ema from the module tensorpack/models/batch_norm.py is/are removed'],c366eebf04f5e53022b1b266cc0f940bf6789f61,,,,,,,
Add Parameter,get_eval_dataflow,get_eval_dataflow,examples/FasterRCNN/data.py,384.0,384.0,['The parameters [ shard num_shards ] are added to the method get_eval_dataflow from the module examples/FasterRCNN/data.py'],d3f11e3f33bbc63a55899d077b497db6a4697a3d,,,,,,,
Add Parameter,eval_coco,eval_coco,examples/FasterRCNN/eval.py,93.0,94.0,['The parameters [ tqdm_bar ] are added to the method eval_coco from the module examples/FasterRCNN/eval.py'],d3f11e3f33bbc63a55899d077b497db6a4697a3d,,,,,,,
Rename Class,SimulatorProcessBase,SimulatorProcess,examples/A3C-Gym/simulator.py,,, class SimulatorProcessBase was renamed to class SimulatorProcess ,df82c65a29883984a04a75885e0475df19ca4f19,,,,,,,
Rename Method,_get_unstage_op,_get_unstage_ops,tensorpack/input_source/input_source.py/StagingInput,592.0,602.0,['The method _get_unstage_op from the module tensorpack/input_source/input_source.py in class StagingInput is renamed to _get_unstage_ops'],6e5ed1f14d29711c29fb38be5835f3eb25651a1e,,,,,,,
Add Parameter,__init__,__init__,examples/DeepQNetwork/atari.py/AtariPlayer,33.0,33.0,['The parameters [ grayscale ] are added to the method __init__ from the module examples/DeepQNetwork/atari.py in class AtariPlayer'],d95bf7a13168330e1b0cca10de9c6b49bc8741fd,,,,,,,
Remove Parameter,__init__,__init__,tensorpack/callbacks/inference_runner.py/InferenceRunnerBase,64.0,64.0,['The parameters [ extra_hooks ] of the method __init__ from the module tensorpack/callbacks/inference_runner.py in class InferenceRunnerBase is/are removed'],bc4c6044147dfee9fbddb7bc93120cb7ebf17626,,,,,,,
Remove Parameter,__init__,__init__,tensorpack/callbacks/inference_runner.py/InferenceRunner,103.0,106.0,['The parameters [ extra_hooks ] of the method __init__ from the module tensorpack/callbacks/inference_runner.py in class InferenceRunner is/are removed'],bc4c6044147dfee9fbddb7bc93120cb7ebf17626,,,,,,,
Remove Parameter,__init__,__init__,tensorpack/dataflow/imgaug/crop.py/FixedCrop,47.0,47.0,['The parameters [ rangey ] of the method __init__ from the module tensorpack/dataflow/imgaug/crop.py in class FixedCrop is/are removed'],b81c226352d8b8cb4da534f48ec9088525a1a08e,,,,,,,
Rename Class,CenterPaste,RandomCropRandomShape,tensorpack/dataflow/imgaug/crop.py,,, class CenterPaste was renamed to class RandomCropRandomShape ,b81c226352d8b8cb4da534f48ec9088525a1a08e,,,,,,,
Rename Class,TowerFuncWrapper,TowerFunc,tensorpack/tfutils/tower.py,,, class TowerFuncWrapper was renamed to class TowerFunc ,047579df2ec45683c344b6ff8b3e794ef548672e,,,,,,,
Add Parameter,__init__,__init__,tensorpack/callbacks/inference_runner.py/InferenceRunner,125.0,127.0,['The parameters [ prefix ] are added to the method __init__ from the module tensorpack/callbacks/inference_runner.py in class InferenceRunner'],3951aaf7b9fd0b9efccaa5715dcbeb63fccbf842,,,,,,,
Add Parameter,regularize_cost,regularize_cost,tensorpack/models/regularize.py,17.0,20.0,['The parameters [ name ] are added to the method regularize_cost from the module tensorpack/models/regularize.py'],ef1b20f95765668d091b10264abbb6470ebfed12,,,,,,,
Extract Method,_aggregate_batch,_batch_numpy,tensorpack/dataflow/common.py/BatchData,,, The method _batch_numpy from the module tensorpack/dataflow/common.py in class BatchData is extracted from method _aggregate_batch from the module tensorpack/dataflow/common.py in class BatchData ,0e5c83b52cf88715c6d0cf2232cf19366aa618b7,"(122,152)",123.0,"[132.0, 133.0, 134.0, 135.0, 136.0, 137.0, 138.0, 139.0, 141.0, 142.0]",,,,
