Refactoring Type,Original,Updated,Location,Original Line,Updated Line,Description,Commit,Old Location,New Location,Old Method Line,New Method Line,Original Method Line,Extracted/Inlined Method Line,Extracted/Inlined Lines
Change/Rename Parameter,_cv_kfold_split,_cv_kfold_split,nalaf/structures/data.py/Dataset,561.0,563.0,['The parameters [ l ] of the method _cv_kfold_split from the module nalaf/structures/data.py in class Dataset are changed/renamed to [keys]'],015d5203b7109deae6e2edffd4c939eb934167f6,,,,,,,
Change/Rename Parameter,create_dataset,create_dataset,nalaf/structures/data.py/Dataset,606.0,608.0,['The parameters [ sett ] of the method create_dataset from the module nalaf/structures/data.py in class Dataset are changed/renamed to [keys]'],015d5203b7109deae6e2edffd4c939eb934167f6,,,,,,,
Rename Method,create_set,create_keys_set,nalaf/structures/data.py/Dataset,590.0,592.0,['The method create_set from the module nalaf/structures/data.py in class Dataset is renamed to create_keys_set'],015d5203b7109deae6e2edffd4c939eb934167f6,,,,,,,
Rename Method,read_annjson,__read_annjson,nalaf/utils/annotation_readers.py/AnnJsonAnnotationReader,116.0,116.0,['The method read_annjson from the module nalaf/utils/annotation_readers.py in class AnnJsonAnnotationReader is renamed to __read_annjson'],022fc939b24c8cfe17cb28d3c02f124699407d87,,,,,,,
Rename Method,read_files_hdfs,__read_files_hdfs,nalaf/utils/annotation_readers.py/AnnJsonAnnotationReader,98.0,98.0,['The method read_files_hdfs from the module nalaf/utils/annotation_readers.py in class AnnJsonAnnotationReader is renamed to __read_files_hdfs'],022fc939b24c8cfe17cb28d3c02f124699407d87,,,,,,,
Rename Method,read_files_localfs,__read_files_localfs,nalaf/utils/annotation_readers.py/AnnJsonAnnotationReader,81.0,81.0,['The method read_files_localfs from the module nalaf/utils/annotation_readers.py in class AnnJsonAnnotationReader is renamed to __read_files_localfs'],022fc939b24c8cfe17cb28d3c02f124699407d87,,,,,,,
Add Parameter,train,train,nalaf/learning/crfsuite.py/PyCRFSuite,13.0,13.0,['The parameters [ params ] are added to the method train from the module nalaf/learning/crfsuite.py in class PyCRFSuite'],037078a2e2bcbabd32cd1c935c88b0e93180fb31,,,,,,,
Remove Parameter,__init__,__init__,nalaf/learning/evaluators.py/EntityEvaluator,534.0,535.0,['The parameters [ subclass_analysis ] of the method __init__ from the module nalaf/learning/evaluators.py in class EntityEvaluator is/are removed'],0422c51d438f3101d50e7ded9100bcceef0acf34,,,,,,,
Rename Method,test_DocumentLevelRelationEvaluator_relation_equiv_fun_order_matters,test_DocumentLevelRelationEvaluator_arbitrary_relation_equiv_fun_order_matters,tests/learning/test_evaluators.py/TestMentionLevelEvaluator,428.0,462.0,['The method test_DocumentLevelRelationEvaluator_relation_equiv_fun_order_matters from the module tests/learning/test_evaluators.py in class TestMentionLevelEvaluator is renamed to test_DocumentLevelRelationEvaluator_arbitrary_relation_equiv_fun_order_matters'],0436f9b2716e45082c0488ae4ae639784a6db0ed,,,,,,,
Remove Parameter,format_header,format_header,nalaf/learning/evaluators.py/Evaluation,63.0,62.0,['The parameters [ add_SE ] of the method format_header from the module nalaf/learning/evaluators.py in class Evaluation is/are removed'],0468fef5f99d25779f036acb03b911dc657c0b9f,,,,,,,
Add Parameter,get_text,get_text,nalaf/structures/data.py/Document,753.0,753.0,['The parameters [ separation ] are added to the method get_text from the module nalaf/structures/data.py in class Document'],05584515cf44e4c826d546a21d1ff7bfeb3fcc89,,,,,,,
Add Parameter,__init__,__init__,nalaf/features/embeddings.py/WordEmbeddingsFeatureGenerator,10.0,10.0,['The parameters [ weight ] are added to the method __init__ from the module nalaf/features/embeddings.py in class WordEmbeddingsFeatureGenerator'],0675923f591ce3f43b457b6ae5f41259812cb04a,,,,,,,
Rename Method,test_compute_tokens_depth,test_depths_and_head_token__the_root,tests/structures/test_data.py/TestPart,198.0,198.0,['The method test_compute_tokens_depth from the module tests/structures/test_data.py in class TestPart is renamed to test_depths_and_head_token__the_root'],0682911d078b00e9fa06c820626f2acd9671c892,,,,,,,
Remove Parameter,add,add,nalaf/features/relations/__init__.py/EdgeFeatureGenerator,82.0,82.0,['The parameters [ is_training_mode ] of the method add from the module nalaf/features/relations/__init__.py in class EdgeFeatureGenerator is/are removed'],07340b69fdc1daeedac5c767e3da1a1b83d23850,,,,,,,
Remove Parameter,add_to_feature_set,add_to_feature_set,nalaf/features/relations/__init__.py/EdgeFeatureGenerator,24.0,24.0,['The parameters [ is_training_mode ] of the method add_to_feature_set from the module nalaf/features/relations/__init__.py in class EdgeFeatureGenerator is/are removed'],07340b69fdc1daeedac5c767e3da1a1b83d23850,,,,,,,
Remove Parameter,add_with_value,add_with_value,nalaf/features/relations/__init__.py/EdgeFeatureGenerator,87.0,87.0,['The parameters [ is_training_mode ] of the method add_with_value from the module nalaf/features/relations/__init__.py in class EdgeFeatureGenerator is/are removed'],07340b69fdc1daeedac5c767e3da1a1b83d23850,,,,,,,
Remove Parameter,generate,generate,nalaf/features/relations/__init__.py/EdgeFeatureGenerator,17.0,17.0,['The parameters [ is_training_mode ] of the method generate from the module nalaf/features/relations/__init__.py in class EdgeFeatureGenerator is/are removed'],07340b69fdc1daeedac5c767e3da1a1b83d23850,,,,,,,
Remove Parameter,add_n_grams,add_n_grams,nalaf/features/relations/new/dependency.py/DependencyFeatureGenerator,194.0,194.0,['The parameters [ is_train ] of the method add_n_grams from the module nalaf/features/relations/new/dependency.py in class DependencyFeatureGenerator is/are removed'],07340b69fdc1daeedac5c767e3da1a1b83d23850,,,,,,,
Remove Parameter,generate,generate,nalaf/features/relations/new/dependency.py/DependencyFeatureGenerator,115.0,115.0,['The parameters [ is_train ] of the method generate from the module nalaf/features/relations/new/dependency.py in class DependencyFeatureGenerator is/are removed'],07340b69fdc1daeedac5c767e3da1a1b83d23850,,,,,,,
Remove Parameter,generate,generate,nalaf/features/relations/new/sentence.py/SentenceFeatureGenerator,68.0,68.0,['The parameters [ is_train ] of the method generate from the module nalaf/features/relations/new/sentence.py in class SentenceFeatureGenerator is/are removed'],07340b69fdc1daeedac5c767e3da1a1b83d23850,,,,,,,
Remove Parameter,execute,execute,nalaf/structures/relation_pipelines.py/RelationExtractionPipeline,70.0,69.0,['The parameters [ train ] of the method execute from the module nalaf/structures/relation_pipelines.py in class RelationExtractionPipeline is/are removed'],07340b69fdc1daeedac5c767e3da1a1b83d23850,,,,,,,
Rename Method,merge_annotations_into_dataset,__merge_annotations_into_dataset,nala/utils/annotation_readers.py/AnnJsonMerger,133.0,139.0,['The method merge_annotations_into_dataset from the module nala/utils/annotation_readers.py in class AnnJsonMerger is renamed to __merge_annotations_into_dataset'],08011863b7c19e4045100ed5891b4efe5c325555,,,,,,,
Add Parameter,__init__,__init__,nala/utils/annotation_readers.py/AnnJsonAnnotationReader,34.0,34.0,['The parameters [ read_just_mutations ] are added to the method __init__ from the module nala/utils/annotation_readers.py in class AnnJsonAnnotationReader'],0805edf86f691f272ec1b8ce5aea687090111119,,,,,,,
Change/Rename Parameter,str_token,str_token,nalaf/features/relations/new/dependency.py/DependencyFeatureGenerator,154.0,161.0,['The parameters [ feat_key ] of the method str_token from the module nalaf/features/relations/new/dependency.py in class DependencyFeatureGenerator are changed/renamed to [tok_f_key]'],08a5fa7d8b7876364622c2e088e742e922ad99e8,,,,,,,
Rename Method,convert_to_dependency_graph,_convert_to_dependency_graph,nalaf/utils/graph.py,49.0,63.0,['The method convert_to_dependency_graph from the module nalaf/utils/graph.py is renamed to _convert_to_dependency_graph'],08dab73e0e6d8b29a592efe3a5f25baf066e1a09,,,,,,,
Rename Method,floyd_warshall,_floyd_warshall,nalaf/utils/graph.py,70.0,84.0,['The method floyd_warshall from the module nalaf/utils/graph.py is renamed to _floyd_warshall'],08dab73e0e6d8b29a592efe3a5f25baf066e1a09,,,,,,,
Add Parameter,__init__,__init__,nalaf/structures/relation_pipelines.py/RelationExtractionPipeline,33.0,33.0,['The parameters [ edge_generator feature_generators ] are added to the method __init__ from the module nalaf/structures/relation_pipelines.py in class RelationExtractionPipeline'],092d4036abe3d13d11e27c4df824dd3bc239cd93,,,,,,,
Remove Parameter,execute,execute,nalaf/structures/relation_pipelines.py/RelationExtractionPipeline,93.0,75.0,['The parameters [ feature_generators ] of the method execute from the module nalaf/structures/relation_pipelines.py in class RelationExtractionPipeline is/are removed'],092d4036abe3d13d11e27c4df824dd3bc239cd93,,,,,,,
Add Parameter,__init__,__init__,nalaf/learning/lib/sklsvm.py/SklSVM,21.0,21.0,['The parameters [ use_tree_kernel ] are added to the method __init__ from the module nalaf/learning/lib/sklsvm.py in class SklSVM'],09a74a36b1ce95dbe927466c3be17d4c7571f22d,,,,,,,
Rename Class,TmVarDefault,TmVarFeatureGenerator,nala/features/tmvar.py,,, class TmVarDefault was renamed to class TmVarFeatureGenerator ,0a3374c0fbcb71ac2db78788b7ab7c7c0c7d4106,,,,,,,
Change/Rename Parameter,create_input_file,create_input_file,nalaf/learning/svmlight.py/SVMLightTreeKernels,32.0,32.0,['The parameters [ undersampling ] of the method create_input_file from the module nalaf/learning/svmlight.py in class SVMLightTreeKernels are changed/renamed to [majority_class_undersampling]'],0bb773d0cacc91f14b740d9e77259abc96cf0be1,,,,,,,
Rename Method,test_number_of_toknes_as_expected,test_number_of_tokens_as_expected,tests/test_preprocessing.py/TestNLTKTokenizer,33.0,33.0,['The method test_number_of_toknes_as_expected from the module tests/test_preprocessing.py in class TestNLTKTokenizer is renamed to test_number_of_tokens_as_expected'],15f91d64b8aa36051357ec0f505d14b339be3838,,,,,,,
Change/Rename Parameter,f,f,nalaf/features/relations/new/dependency.py/DependencyFeatureGenerator,58.0,88.0,['The parameters [ ngram_YY ] of the method f from the module nalaf/features/relations/new/dependency.py in class DependencyFeatureGenerator are changed/renamed to [ngram_N]'],1658bc823d55c4215fd6859818daeada656f34ca,,,,,,,
Change/Rename Parameter,__init__,__init__,nalaf/features/relations/new/dependency.py/DependencyFeatureGenerator,29.0,28.0,['The parameters [ f_OW_lemma_N_gram f_IW_lemma_N_gram f_LD_lemma_N_gram f_PD_lemma_N_gram ] of the method __init__ from the module nalaf/features/relations/new/dependency.py in class DependencyFeatureGenerator are changed/renamed to [f_OW_bow_N_gram f_IW_bow_N_gram f_LD_bow_N_gram f_PD_bow_N_gram]'],1827af4358417e5669c20266bdf8a0613282d736,,,,,,,
Add Parameter,__init__,__init__,nalaf/utils/graphs.py/Path,196.0,196.0,['The parameters [ default_n_grams ] are added to the method __init__ from the module nalaf/utils/graphs.py in class Path'],1827af4358417e5669c20266bdf8a0613282d736,,,,,,,
Add Parameter,__init__,__init__,nala/utils/annotation_readers.py/AnnJsonAnnotationReader,34.0,34.0,['The parameters [ is_predicted ] are added to the method __init__ from the module nala/utils/annotation_readers.py in class AnnJsonAnnotationReader'],18e06f9cb5da7d9d28ca69cb3a8380539cac0a64,,,,,,,
Rename Class,CRFSuiteMutationTagger,CRFSuiteTagger,nalaf/learning/taggers.py,,, class CRFSuiteMutationTagger was renamed to class CRFSuiteTagger ,19549db042e23761743f417c6b1c357f1ece8c91,,,,,,,
Change/Rename Parameter,__init__,__init__,nalaf/features/relations.py/NamedEntityCountFeatureGenerator,67.0,68.0,['The parameters [ prefix1 ] of the method __init__ from the module nalaf/features/relations.py in class NamedEntityCountFeatureGenerator are changed/renamed to [prefix]'],1a45bafb506d52180d97f9b988bd98e040eba43c,,,,,,,
Add Parameter,__convert_edges_to_SVC_instances,__convert_edges_to_SVC_instances,nalaf/learning/lib/sklsvm.py/SklSVM,50.0,50.0,['The parameters [ self ] are added to the method __convert_edges_to_SVC_instances from the module nalaf/learning/lib/sklsvm.py in class SklSVM'],1de4732557bd2f66e41182abfc58dc13e756e432,,,,,,,
Rename Method,print_err,_print_err,nalaf/__init__.py,15.0,15.0,['The method print_err from the module nalaf/__init__.py is renamed to _print_err'],1f12139452551e67fcae737e565b8add28041641,,,,,,,
Change/Rename Parameter,__init__,__init__,nalaf/features/relations/__init__.py/TokenFeatureGenerator,79.0,79.0,['The parameters [ prefix_stem ] of the method __init__ from the module nalaf/features/relations/__init__.py in class TokenFeatureGenerator are changed/renamed to [prefix_stem_masked_txt]'],1fbf168733c890ef81a36e6686e333589c9bdc73,,,,,,,
Add Parameter,__init__,__init__,nalaf/learning/lib/sklsvm.py/SklSVM,22.0,24.0,['The parameters [ preprocess ] are added to the method __init__ from the module nalaf/learning/lib/sklsvm.py in class SklSVM'],202f4e93a06556f674544e64f21372f93a240887,,,,,,,
Rename Class,RelationshipExtractionGeneMutation,SameSentenceRelationExtractorStub,nala/learning/taggers.py,,, class RelationshipExtractionGeneMutation was renamed to class SameSentenceRelationExtractorStub ,219c2ef9c0e6928c8851c42311530ed89895e85d,,,,,,,
Add Parameter,__init__,__init__,nala/bootstrapping/iteration.py/Iteration,21.0,22.0,['The parameters [ threshold_val ] are added to the method __init__ from the module nala/bootstrapping/iteration.py in class Iteration'],21c2ff15fe47e5bfcc883295f7125a273c00f466,,,,,,,
Rename Method,_vector_instances_already_computed,_are_vector_instances_already_computed,nalaf/learning/lib/sklsvm.py/SklSVM,154.0,154.0,['The method _vector_instances_already_computed from the module nalaf/learning/lib/sklsvm.py in class SklSVM is renamed to _are_vector_instances_already_computed'],24c8bc4a3e337239ceec4bc7ea7ebf09d0994747,,,,,,,
Add Parameter,_entity_normalized_fun,_entity_normalized_fun,nalaf/learning/evaluators.py,599.0,600.0,['The parameters [ normalization_required ] are added to the method _entity_normalized_fun from the module nalaf/learning/evaluators.py'],24f39032e983adf90ad8c50f3119236647fd3cdf,,,,,,,
Add Parameter,tag,tag,nala/learning/taggers.py/GNormPlusGeneTagger,84.0,84.0,['The parameters [ annotated ] are added to the method tag from the module nala/learning/taggers.py in class GNormPlusGeneTagger'],251be1f85ea9cf690e3ff65fd8fb278c5c2c9df6,,,,,,,
Add Parameter,__init__,__init__,nala/learning/evaluators.py/MentionLevelEvaluator,35.0,34.0,['The parameters [ subclass_analysis ] are added to the method __init__ from the module nala/learning/evaluators.py in class MentionLevelEvaluator'],276541368672e5769fdba16e1f9a2bf30e4fa52f,,,,,,,
Rename Method,mean,arithmetic_mean,nala/utils/qmath.py,9.0,9.0,['The method mean from the module nala/utils/qmath.py is renamed to arithmetic_mean'],279b5233526ae99eccb080f62d001b46aaa320ed,,,,,,,
Rename Method,hmean,harmonic_mean,nala/utils/qmath.py,20.0,21.0,['The method hmean from the module nala/utils/qmath.py is renamed to harmonic_mean'],279b5233526ae99eccb080f62d001b46aaa320ed,,,,,,,
Move Method,calculate_token_scores,calculate_token_scores,,,, method calculate_token_scores from the module nalaf/structures/data.py in class Part was moved to class Dataset of module nalaf/structures/data.py ,28151e29fb42609cef1b3eb47ff96f0891634fca,nalaf/structures/data.py/Part,nalaf/structures/data.py/Dataset,903.0,148.0,,,
Remove Parameter,__init__,__init__,nalaf/structures/data.py/Edge,1013.0,1013.0,['The parameters [ sentence ] of the method __init__ from the module nalaf/structures/data.py in class Edge is/are removed'],2817b7ee55272ecc14ae9bdb525601e0c13177bd,,,,,,,
Add Parameter,__init__,__init__,nalaf/features/relations/new/dependency.py/DependencyFeatureGenerator,28.0,28.0,['The parameters [ f_PD_directed_edges_N_gram f_PD_full_N_gram ] are added to the method __init__ from the module nalaf/features/relations/new/dependency.py in class DependencyFeatureGenerator'],2887b2a463a9a425bd6b69281500f48621254a01,,,,,,,
Change/Rename Parameter,f,f,nalaf/features/relations/new/dependency.py/DependencyFeatureGenerator,94.0,99.0,['The parameters [ f_key ] of the method f from the module nalaf/features/relations/new/dependency.py in class DependencyFeatureGenerator are changed/renamed to [feat_key]'],2887b2a463a9a425bd6b69281500f48621254a01,,,,,,,
Change/Rename Parameter,__init__,__init__,nalaf/utils/graphs.py/Path,196.0,196.0,['The parameters [ constant_edge_type ] of the method __init__ from the module nalaf/utils/graphs.py in class Path are changed/renamed to [is_edge_type_constant]'],2887b2a463a9a425bd6b69281500f48621254a01,,,,,,,
Add Parameter,generate,generate,nalaf/features/relations/__init__.py/EdgeFeatureGenerator,17.0,17.0,['The parameters [ use_gold use_pred ] are added to the method generate from the module nalaf/features/relations/__init__.py in class EdgeFeatureGenerator'],288b2c6a1b9d3665bd6aee38c24f9c3256e07a9d,,,,,,,
Add Parameter,generate,generate,nalaf/features/relations/new/dependency.py/DependencyFeatureGenerator,115.0,115.0,['The parameters [ use_gold use_pred ] are added to the method generate from the module nalaf/features/relations/new/dependency.py in class DependencyFeatureGenerator'],288b2c6a1b9d3665bd6aee38c24f9c3256e07a9d,,,,,,,
Add Parameter,extract_abbreviation_synonyms,extract_abbreviation_synonyms,nalaf/features/relations/new/sentence.py/SentenceFeatureGenerator,180.0,182.0,['The parameters [ use_gold use_pred ] are added to the method extract_abbreviation_synonyms from the module nalaf/features/relations/new/sentence.py in class SentenceFeatureGenerator'],288b2c6a1b9d3665bd6aee38c24f9c3256e07a9d,,,,,,,
Add Parameter,generate,generate,nalaf/features/relations/new/sentence.py/SentenceFeatureGenerator,68.0,68.0,['The parameters [ use_gold use_pred ] are added to the method generate from the module nalaf/features/relations/new/sentence.py in class SentenceFeatureGenerator'],288b2c6a1b9d3665bd6aee38c24f9c3256e07a9d,,,,,,,
Add Parameter,generate,generate,nalaf/features/relations/sentence.py/NamedEntityCountFeatureGenerator,17.0,17.0,['The parameters [ use_gold use_pred ] are added to the method generate from the module nalaf/features/relations/sentence.py in class NamedEntityCountFeatureGenerator'],288b2c6a1b9d3665bd6aee38c24f9c3256e07a9d,,,,,,,
Change/Rename Parameter,__init__,__init__,nalaf/features/relations/path.py/PathFeatureGenerator,12.0,12.0,['The parameters [ prefix_62_txt_dep_0 ] of the method __init__ from the module nalaf/features/relations/path.py in class PathFeatureGenerator are changed/renamed to [prefix_62_masked_txt_dep_0]'],2a00b2199d17f1aaaf29f289a3ac3b47beff7312,,,,,,,
Add Parameter,tag,tag,nalaf/learning/crfsuite.py/PyCRFSuite,27.0,27.0,['The parameters [ class_id ] are added to the method tag from the module nalaf/learning/crfsuite.py in class PyCRFSuite'],2a698c5eb1b08fad8baeb56a243c35493e503299,,,,,,,
Remove Parameter,path,path,nalaf/utils/graphs.py,34.0,34.0,['The parameters [ dist ] of the method path from the module nalaf/utils/graphs.py is/are removed'],2accc1c826288a7c5a242da2af3d5e023106dcc8,,,,,,,
Add Parameter,__init__,__init__,nalaf/preprocessing/edges.py/SentenceDistanceEdgeGenerator,33.0,39.0,['The parameters [ rewrite_edges ] are added to the method __init__ from the module nalaf/preprocessing/edges.py in class SentenceDistanceEdgeGenerator'],2afe2fe4d4b868d8bd5cfd084c71cbb4acd27b2b,,,,,,,
Rename Method,set_up_class,setUpClass,tests/preprocessing/test_spliters.py/TestNLTKSplitter,8.0,8.0,['The method set_up_class from the module tests/preprocessing/test_spliters.py in class TestNLTKSplitter is renamed to setUpClass'],2f7cf47108a81c27b25949390f7dd6d498f251dc,,,,,,,
Rename Class,TestMentionLevelEvaluator,TestEvaluators,tests/learning/test_evaluators.py,,, class TestMentionLevelEvaluator was renamed to class TestEvaluators ,2f89dce2b36d2de5359ad685bb7c6366013706fc,,,,,,,
Rename Class,AnnJsonMerger,AnnJsonMergerAnnotationReader,nala/utils/annotation_readers.py,,, class AnnJsonMerger was renamed to class AnnJsonMergerAnnotationReader ,2fd8e09e7455fed67d3982d421c28dec52db2e26,,,,,,,
Extract Method,tokenize,tokenize_string,nalaf/preprocessing/tokenizers.py/TmVarTokenizer,,, The method tokenize_string from the module nalaf/preprocessing/tokenizers.py in class TmVarTokenizer is extracted from method tokenize from the module nalaf/preprocessing/tokenizers.py in class TmVarTokenizer ,3066dfe91fc61dc274092d8149bccf3ef2851220,,,,,"(56,88)",70.0,"[64.0, 65.0, 69.0, 70.0, 71.0, 74.0, 76.0]"
Add Parameter,__init__,__init__,nalaf/utils/annotation_readers.py/AnnJsonMergerAnnotationReader,139.0,139.0,['The parameters [ priority delete_incomplete_docs ] are added to the method __init__ from the module nalaf/utils/annotation_readers.py in class AnnJsonMergerAnnotationReader'],3166eb8f346892a5b342ee1c474d2d1c3be765d0,,,,,,,
Remove Parameter,evaluate,evaluate,nala/learning/evaluators.py/MentionLevelEvaluator,47.0,47.0,['The parameters [ post_processing_predictions ] of the method evaluate from the module nala/learning/evaluators.py in class MentionLevelEvaluator is/are removed'],3256b61a77de335621c6e0a24437ea24f224b5a9,,,,,,,
Remove Parameter,annotate,annotate,nalaf/learning/lib/sklsvm.py/SklSVM,66.0,69.0,['The parameters [ optional_mutable_list_of_pr_rates ] of the method annotate from the module nalaf/learning/lib/sklsvm.py in class SklSVM is/are removed'],3287dd70d1669e0e9649572414480ca52d8daa31,,,,,,,
Add Parameter,__init__,__init__,nalaf/learning/evaluators.py/DocumentLevelRelationEvaluator,478.0,488.0,['The parameters [ relation_equals_fun ] are added to the method __init__ from the module nalaf/learning/evaluators.py in class DocumentLevelRelationEvaluator'],33fbee0c4b184d0ac0addd9a826c9661cf530a1d,,,,,,,
Add Parameter,map_relations,map_relations,nalaf/structures/data.py/Document,865.0,865.0,['The parameters [ relations_search_space ] are added to the method map_relations from the module nalaf/structures/data.py in class Document'],355dd147ceea0104f91c2472a7686c9762bed1e0,,,,,,,
Add Parameter,map_relations,map_relations,nalaf/structures/data.py/Part,1348.0,1348.0,['The parameters [ relations_search_space ] are added to the method map_relations from the module nalaf/structures/data.py in class Part'],355dd147ceea0104f91c2472a7686c9762bed1e0,,,,,,,
Remove Parameter,__init__,__init__,nalaf/learning/evaluators.py/MentionLevelEvaluator,35.0,35.0,['The parameters [ print_latex_table ] of the method __init__ from the module nalaf/learning/evaluators.py in class MentionLevelEvaluator is/are removed'],36cb8fc0cba9dcddc9f8ebf136f25ef345a15e9d,,,,,,,
Remove Parameter,_create_instances,_create_instances,nalaf/learning/lib/sklsvm.py/SklSVM,113.0,118.0,['The parameters [ preprocess ] of the method _create_instances from the module nalaf/learning/lib/sklsvm.py in class SklSVM is/are removed'],37b07488b4bd74570fd7670c4ff5e59ee80cfd50,,,,,,,
Add Parameter,__init__,__init__,nala/utils/annotation_readers.py/AnnJsonMergerAnnotationReader,118.0,123.0,['The parameters [ filter_below_iaa_threshold iaa_threshold ] are added to the method __init__ from the module nala/utils/annotation_readers.py in class AnnJsonMergerAnnotationReader'],37bec7dfb6c5063b8dc18a0194031779859e4a24,,,,,,,
Rename Class,SameSentenceRelationExtractorStub,StubSameSentenceRelationExtractor,nala/learning/taggers.py,,, class SameSentenceRelationExtractorStub was renamed to class StubSameSentenceRelationExtractor ,3805131f06a7ad10c0a959c64fca9826a54f6ba0,,,,,,,
Rename Method,__safe_div,_safe_div,nalaf/learning/evaluators.py/Evaluation,88.0,88.0,['The method __safe_div from the module nalaf/learning/evaluators.py in class Evaluation is renamed to _safe_div'],389b0a0e51c36659330a9cdb71203fa6dca7fd43,,,,,,,
Remove Parameter,get_sentences_pair,get_sentences_pair,nalaf/structures/data.py/Edge,1282.0,1294.0,['The parameters [ force_sort ] of the method get_sentences_pair from the module nalaf/structures/data.py in class Edge is/are removed'],398fb11980ca5834d97566997358d803088dc007,,,,,,,
Add Parameter,__init__,__init__,nalaf/features/relations/new/sentence.py/SentenceFeatureGenerator,20.0,21.0,['The parameters [ f_entity1_count f_entity2_count ] are added to the method __init__ from the module nalaf/features/relations/new/sentence.py in class SentenceFeatureGenerator'],39baa2fe61237b8190e76f83061b7263eb491fa3,,,,,,,
Rename Method,subclass_or_class,labelize,nalaf/learning/evaluators.py/MentionLevelEvaluator,413.0,410.0,['The method subclass_or_class from the module nalaf/learning/evaluators.py in class MentionLevelEvaluator is renamed to labelize'],3c6a3e899bd871f22a2807faf4c829105a8fc268,,,,,,,
Add Parameter,export_ann_json,export_ann_json,nala/utils/writers.py/TagTogFormat,316.0,316.0,['The parameters [ threshhold_value ] are added to the method export_ann_json from the module nala/utils/writers.py in class TagTogFormat'],3c8a942a0328e440d6b516f1482026d030373f21,,,,,,,
Add Parameter,__init__,__init__,nalaf/utils/annotation_readers.py/AnnJsonAnnotationReader,39.0,40.0,['The parameters [ hdfs_url hdfs_user ] are added to the method __init__ from the module nalaf/utils/annotation_readers.py in class AnnJsonAnnotationReader'],3c9eb24a2f0bd289eb7243b5dc1edea1864504fa,,,,,,,
Move Method,calculate_token_scores,calculate_token_scores,,,, method calculate_token_scores from the module nalaf/structures/data.py in class Dataset was moved to class Part of module nalaf/structures/data.py ,3cbf2ade8587cabdb6c9d13938ee7307e79cf434,nalaf/structures/data.py/Dataset,nalaf/structures/data.py/Part,148.0,908.0,,,
Rename Class,TestFloydWarshall,TestGraphs,tests/utils/test_graphs.py,,, class TestFloydWarshall was renamed to class TestGraphs ,3d35015c9abbf97ec6601e4cc571898928071cfe,,,,,,,
Remove Parameter,overlaps_with_mention,overlaps_with_mention,nala/structures/data.py/Document,438.0,438.0,['The parameters [ start end ] of the method overlaps_with_mention from the module nala/structures/data.py in class Document is/are removed'],3fc1086114bfa7d9e18d4ebf975abac0c5f6cdf0,,,,,,,
Extract Method,cv_kfold_splits,_cv_kfold_splits_randomize_keys,nalaf/structures/data.py/Dataset,,, The method _cv_kfold_splits_randomize_keys from the module nalaf/structures/data.py in class Dataset is extracted from method cv_kfold_splits from the module nalaf/structures/data.py in class Dataset ,421f2745907002105c908f8378b8116e2ace05a3,,,,,"(603,608)",603.0,"[605.0, 606.0]"
Remove Parameter,annotate,annotate,nalaf/learning/crfsuite.py/PyCRFSuite,23.0,23.0,['The parameters [ model_file ] of the method annotate from the module nalaf/learning/crfsuite.py in class PyCRFSuite is/are removed'],43bab2db7f6c175f5f501f82a8a46f6a89284032,,,,,,,
Change/Rename Parameter,__init__,__init__,nalaf/structures/data.py/Entity,1838.0,1838.0,['The parameters [ norm ] of the method __init__ from the module nalaf/structures/data.py in class Entity are changed/renamed to [norms]'],47b8faf65545e745be7373a7fc4a0b04d79f4eba,,,,,,,
Change/Rename Parameter,learn,learn,nalaf/learning/svmlight.py/SVMLightTreeKernels,94.0,94.0,['The parameters [ instancesfile_path ] of the method learn from the module nalaf/learning/svmlight.py in class SVMLightTreeKernels are changed/renamed to [instancesfile]'],47c0e9280376252dd306ebc298cc9da149a3fb0a,,,,,,,
Add Parameter,__init__,__init__,nalaf/learning/evaluators.py/DocumentLevelRelationEvaluator,414.0,414.0,['The parameters [ rel_type ] are added to the method __init__ from the module nalaf/learning/evaluators.py in class DocumentLevelRelationEvaluator'],47e12df4654c3498a9f6e34c96ae5e4adfbb88cb,,,,,,,
Remove Parameter,evaluate,evaluate,nalaf/learning/evaluators.py/DocumentLevelRelationEvaluator,427.0,428.0,['The parameters [ rel_type ] of the method evaluate from the module nalaf/learning/evaluators.py in class DocumentLevelRelationEvaluator is/are removed'],47e12df4654c3498a9f6e34c96ae5e4adfbb88cb,,,,,,,
Rename Method,setUpClass,get_test_dataset,tests/learning/test_taggers.py/TestTaggers,15.0,15.0,['The method setUpClass from the module tests/learning/test_taggers.py in class TestTaggers is renamed to get_test_dataset'],4a3290e5865897363d6355d6a3c82383480ae360,,,,,,,
Add Parameter,__init__,__init__,nalaf/utils/annotation_readers.py/AnnJsonAnnotationReader,41.0,41.0,['The parameters [ whole_basename_as_docid ] are added to the method __init__ from the module nalaf/utils/annotation_readers.py in class AnnJsonAnnotationReader'],4a85440c3fd4415d605923befab65172ef86f4d1,,,,,,,
Add Parameter,__init__,__init__,nalaf/utils/readers.py/HTMLReader,36.0,36.0,['The parameters [ whole_basename_as_docid ] are added to the method __init__ from the module nalaf/utils/readers.py in class HTMLReader'],4a85440c3fd4415d605923befab65172ef86f4d1,,,,,,,
